omega,p,omega_nd,N,lp__
0.387408958903127,0.0113092385375256,0.358167385502799,4056,-2089.43127717229
0.408306700350644,0.0125545031882913,0.37520675593418,4278,-2093.87091949189
0.395589485219637,0.0107606705600687,0.367516609780846,4162,-2089.91750074997
0.433914355146612,0.0104436781004194,0.405793434891372,4545,-2089.3860628979
0.387384250313266,0.0113025689977591,0.358160509489022,4091,-2089.43845776219
0.369830327960196,0.0118640291027849,0.339790170121181,3868,-2089.51363238019
0.458638768531065,0.00954965820942655,0.432569590864842,4750,-2089.64887174529
0.494456592385693,0.00889101306779572,0.469933057173989,5109,-2089.96519391739
0.371945051790342,0.0118481978316481,0.341865947268901,3949,-2089.45925952049
0.381426671890922,0.0133015627507305,0.347330034951571,3967,-2093.22794101456
0.343815939163261,0.0137829429402581,0.310239087835587,3610,-2090.50953969417
0.478837313140278,0.00830165677404293,0.456013818418079,4990,-2093.15236285004
0.452441672463428,0.00984690936490284,0.425639878714141,4759,-2089.47874021741
0.393002199060826,0.0107960750687736,0.364910806806564,4075,-2090.00387309264
0.42298867838441,0.0111564757343244,0.393188893309205,4365,-2089.97401655624
0.464976021464141,0.00998917981774572,0.437636643226323,4854,-2089.88451662277
0.531991047790346,0.00862564336691518,0.508210657447193,5492,-2090.490395092
0.373651538432871,0.0119359192471584,0.343289721867576,3959,-2089.3881760701
0.369136206016214,0.0131353350007125,0.335955531099233,3821,-2090.97233598018
0.498464199070637,0.0095445198748858,0.472119651982509,5190,-2090.80959779212
0.54738760680713,0.00775420732527121,0.526099341493441,5692,-2091.31847986955
0.39811972100761,0.0116621182642884,0.367642713386684,4154,-2089.59709605724
0.371673430341704,0.0120148011358504,0.341187309902722,3950,-2089.40013905262
0.530706041937216,0.00817246703263919,0.508177379409771,5530,-2090.60898495181
0.329361334031209,0.0134876053085198,0.297245681946286,3452,-2090.00753775317
0.465883915540301,0.00907380951113068,0.441039539739975,4877,-2090.41339096907
0.440907505395534,0.0103749856040714,0.412848834956003,4562,-2089.49608218801
0.38562412979274,0.0119758512315767,0.354738834042655,3952,-2089.5445110075
0.342120194789349,0.0143961790265683,0.307173041021315,3543,-2091.9927372084
0.421917889556649,0.0102925894168473,0.394434326271977,4354,-2089.54915012477
0.388735056805257,0.0121057758824142,0.357413379687095,4114,-2089.90249999337
0.37271623765768,0.0118974408515394,0.342485333231674,3836,-2089.41451972116
0.33369293193464,0.0133722113606197,0.301615645520884,3414,-2089.90623979756
0.609956814983845,0.00677695483283491,0.592021976185812,6355,-2093.23223532375
0.357508163760736,0.0129735233039013,0.325230174587089,3803,-2089.83252525218
0.492839925576097,0.00886751905734906,0.46838722004493,5232,-2090.01221829138
0.370790281929149,0.0127701199755348,0.338451177063244,3937,-2090.16312892554
0.294729588594382,0.0150475499066688,0.261284300772136,3142,-2091.05943243297
0.626847435340109,0.00685750492271409,0.608979221465804,6597,-2092.35283955321
0.47301284855002,0.00943170420338457,0.447124756427363,4966,-2089.6495056395
0.336468135462285,0.0135721724164432,0.303774129101453,3513,-2089.94711468628
0.36108431539422,0.0125190500642769,0.329766835138623,3735,-2089.51405611838
0.429839481058355,0.0102880717078271,0.402210993071745,4574,-2089.38143506764
0.350823710947026,0.0135267800153014,0.317511732387468,3633,-2090.44246201387
0.426313538137708,0.01046341952881,0.398285992946508,4529,-2089.32892721618
0.414483758978567,0.0109965902580781,0.385304610372361,4323,-2089.3611020521
0.422526191038239,0.0104084161825497,0.394722452812132,4348,-2089.39719099777
0.377335286426112,0.0111840499730976,0.3487378566478,3924,-2090.20461653895
0.420763341292159,0.0101102601938104,0.39378742718551,4416,-2089.95912581341
0.431599271152042,0.0105260169377202,0.403301145134696,4561,-2089.39043382074
0.875879036485086,0.00510887594386467,0.869623020689161,9206,-2097.16768918343
0.333213572743221,0.0130452016369587,0.301929286897874,3557,-2090.11450466405
0.486589534958419,0.00926398584184196,0.461070569268948,5180,-2089.78989950704
0.537385236791238,0.00932253022779561,0.511695799753297,5518,-2093.61962759287
0.361970122466844,0.012748704760485,0.330049591114847,3722,-2089.70224794503
0.391404083423023,0.0120751385101968,0.360072606163954,4112,-2090.00388012859
0.352180012690775,0.0137319195477102,0.318305882306445,3692,-2091.05539589474
0.338551636191276,0.013314806301732,0.306357926449135,3559,-2089.82346701362
0.376777937872235,0.011020812812142,0.348611341152444,3965,-2090.72203196644
0.452180987795646,0.0103867036433021,0.423917092245821,4663,-2090.01162927786
0.360752951505896,0.0123026899574624,0.329981980666101,3779,-2089.5154314281
0.394087281048881,0.0112380100691399,0.36482529146544,4090,-2089.32518012865
0.536343056177539,0.00898883349629198,0.511574134068401,5647,-2091.76422591284
0.317775342773679,0.0145051818516425,0.283993099400218,3316,-2090.4928193401
0.387668762014304,0.0115771640477638,0.357733778491443,4014,-2089.31158259278
0.472887438970569,0.00930476432184668,0.447348841159658,4985,-2089.7280334393
0.385296040388692,0.0116977715252704,0.355130457961196,3997,-2089.32874082815
0.390017148559823,0.011664157164358,0.359784401809158,4049,-2089.36018173206
0.413159786687013,0.0114636101514419,0.382784462361067,4273,-2090.04862047127
0.39549613616932,0.0115239699746013,0.365454598672123,4133,-2089.36125618649
0.351443152286381,0.0123633903992006,0.320920086466199,3726,-2089.82203339214
0.254104961001764,0.0188080647590347,0.216582109628558,2655,-2094.44960395036
0.61327687261016,0.00708474126210079,0.594571867228969,6468,-2091.91337685091
0.355767944552533,0.0129844641200564,0.323541259484039,3721,-2089.78826410597
0.385987164572293,0.011614279570677,0.356011808513223,4038,-2089.31716897017
0.305354397176657,0.0143135839592728,0.272789438293129,3262,-2090.77565835462
0.50746320085346,0.00877420272510399,0.483234505307658,5265,-2090.03869227606
0.456725264393247,0.00968710486188262,0.430304050480739,4713,-2089.54392401949
