,omega,p,omega_nd,N,lp__
18717,0.259492210148132,0.00975113489576329,0.244714910362228,2669,-1072.75703899954
18718,0.284291623553997,0.00907507680366915,0.2696883588321,2958,-1072.51859748834
18719,0.364689891906434,0.00741120759609037,0.351015986930024,3778,-1072.57419133571
18720,0.312956552251053,0.00819208654218606,0.29898418438399,3196,-1072.64497710023
18721,0.270297597298366,0.010300719078883,0.254273902602664,2803,-1072.37277600854
18722,0.23485247439197,0.0114242606276261,0.21873879178639,2410,-1072.40712182504
18723,0.246756448619631,0.0111006604605185,0.230535728726928,2547,-1072.35621762437
18724,0.294319829239802,0.00828793902400771,0.280683271385136,3086,-1073.39733224423
18725,0.240840349579743,0.0125469898394942,0.222857915540352,2417,-1073.69985266082
18726,0.238910069779988,0.0110572642373071,0.223113245615675,2445,-1072.43330889699
18727,0.569340124566905,0.00496408894173794,0.559552913622417,5838,-1074.32144613117
18728,0.388554190293072,0.00664308652559098,0.37596376023964,4005,-1072.9530534259
18729,0.278506188410691,0.00949967951616881,0.263424637263237,2861,-1072.33334597362
18730,0.493394180197436,0.00581655496500111,0.48173485303454,4981,-1073.86700538124
18731,0.132969572648555,0.0209000149833063,0.114667581515673,1396,-1075.31198590568
18732,0.260135648444312,0.0104344157627845,0.244312917026893,2685,-1072.2994452442
18733,0.43912497960906,0.00600601504136333,0.427292328383126,4560,-1073.13630442052
18734,0.294173475177951,0.00958317740430248,0.278435571826258,2992,-1072.47865066952
18735,0.295890037225079,0.00927638986216983,0.280596617552963,3061,-1072.32180796518
18736,0.308817341617605,0.00881540865184949,0.293905642537096,3186,-1072.33369169213
18737,0.388142841613873,0.00670294988118925,0.375444495646488,3897,-1072.87834572054
18738,0.584162173648215,0.00457197781067242,0.575230364101355,5962,-1074.25575151315
18739,0.601240855913943,0.00446888692355196,0.592619960354952,6179,-1074.39008732302
18740,0.23227168299898,0.0113152259008821,0.216434614070123,2344,-1072.50109089375
18741,0.574943473720236,0.00418781816823843,0.566718892303211,5915,-1075.59039346107
18742,0.259395250105478,0.00959047320396156,0.244861545576926,2641,-1073.0166137345
18743,0.322669790445218,0.00818564606868832,0.308469541877473,3325,-1072.43618487885
18744,0.427706427620277,0.00618008245462787,0.415612945452136,4367,-1073.04164282142
18745,0.303463821940123,0.00889208541723907,0.288575575215297,3111,-1072.31630906944
18746,0.459195930405781,0.00546398914365342,0.448332135731565,4747,-1073.81966648379
18747,0.31106189960432,0.00855798108125594,0.296521416227536,3116,-1072.36383590241
18748,0.232502859997804,0.0112516652542769,0.216741772116702,2412,-1072.52881967065
18749,0.334032215819538,0.00782411180675158,0.320202162827869,3425,-1072.54748132484
18750,0.300617629869413,0.00857371724459521,0.286336482317269,3081,-1072.55470273481
18751,0.247121895463738,0.0113530011509259,0.230522166166917,2545,-1072.48052968315
18752,0.250821394225214,0.0109442416211282,0.234643774597075,2502,-1072.34700981246
18753,0.333385301449457,0.0080253026159558,0.319216504806617,3329,-1072.43111035438
18754,0.483148465203891,0.00570846125072111,0.471722652465805,4990,-1073.44192281244
18755,0.267141854264886,0.00942196535447359,0.25257883561485,2736,-1072.82113747908
18756,0.361247006680839,0.00781334699786596,0.346896732909306,3629,-1072.74865205445
18757,0.198951202211521,0.0133171188174173,0.182408375372221,2065,-1072.8299901022
18758,0.203542886769281,0.0143989945525181,0.185378201497579,2152,-1073.4157685935
18759,0.239477153989477,0.0112758474695939,0.223346948082233,2409,-1072.37387056345
18760,0.1876118678411,0.0140587416898751,0.170955443822317,1928,-1073.05978040031
18761,0.286511108403601,0.00896073705339706,0.27201988420592,2874,-1072.57133916317
18762,0.432607299499267,0.00655360465863242,0.419744419599135,4358,-1073.25697450594
18763,0.415125518982516,0.00615568012674572,0.403184446912177,4269,-1073.24117638091
18764,0.534629095531708,0.00495026506326479,0.524739289397861,5499,-1073.8721801795
18765,0.688223021313982,0.00409462488136991,0.681136709028056,7033,-1075.34661269783
18766,0.43561064141933,0.00651949205994407,0.422792028065953,4414,-1073.29677164885
18767,0.294240294277087,0.00870345572593167,0.279929674093081,3006,-1072.61040810346
18768,0.357855124208024,0.00784936879953735,0.343501616008705,3662,-1072.68814711068
18769,0.338317928877755,0.00733561656233239,0.32526048695715,3421,-1073.21602918611
18770,0.622357521824452,0.00435868384393978,0.614109858569915,6310,-1074.56998719352
18771,0.341815790399559,0.00815798314551652,0.327229079573737,3494,-1072.55358649515
18772,0.328086821191091,0.00809025427551102,0.313924293934019,3348,-1072.43469060627
18773,0.522605115089213,0.00529013744923645,0.512009865327537,5315,-1073.77081122647
18774,0.659985803497084,0.00404704358980046,0.652668324410282,6721,-1074.92210758491
18775,0.179909652043805,0.0156149150288156,0.162075650245033,1751,-1073.34227173457
18776,0.301438237992136,0.0102474481635672,0.284375311266428,3057,-1074.25412984285
18777,0.252799039157549,0.0103161027501194,0.237452577208957,2623,-1072.45449521416
18778,0.290360448247861,0.00954473915432685,0.274809001842209,2935,-1072.35299655213
18779,0.152377816710824,0.0157575614632773,0.136680804342396,1603,-1075.42020875065
18780,0.497807101074415,0.00562546521120399,0.486527653350887,5073,-1073.6484005233
18781,0.338429452488571,0.00753961328006747,0.325009016955549,3482,-1072.80079170832
18782,0.562449120521985,0.00475002368189392,0.553053775414669,5698,-1074.06979779523
18783,0.411240368253988,0.00667525658012325,0.398331702824524,4150,-1072.88960032218
18784,0.530864492456227,0.00474666180825023,0.521374823721089,5366,-1074.32777659039
18785,0.320245522410626,0.00834301840153484,0.305834172607583,3270,-1072.38282850985
18786,0.251982795105434,0.0100869407643162,0.237004964520147,2589,-1072.71650399134
18787,0.528825889651507,0.00532342905771854,0.518174581161504,5493,-1073.94461406895
18788,0.162753364593326,0.0141804945388979,0.147777645105269,1739,-1076.0561693487
18789,0.253476173442849,0.0106497129898032,0.237612760645835,2555,-1072.31540526824
18790,0.206030769670083,0.0124781305499874,0.19008279712538,2096,-1072.93713031356
18791,0.513191829809096,0.00579244905415555,0.501576306091909,5251,-1074.6357232694
18792,0.284659457555512,0.00866895036107607,0.270691093744256,2870,-1073.15329256381
18793,0.371465746125832,0.00669261329310034,0.359012040492273,3762,-1073.3632099065
18794,0.229346584659716,0.0130421927875733,0.211313127022658,2350,-1073.53496738124
18795,0.253795086399238,0.0109973505224047,0.237408684165126,2637,-1072.41914451546
18796,0.456451211022671,0.00627774662064629,0.443981683520381,4689,-1073.55773367602
18797,0.341519213831352,0.00781502278466129,0.327547771201427,3445,-1072.47415821301
18798,0.52538317928528,0.0054174287496308,0.51453660886672,5312,-1074.02643820747
18799,0.274062752771336,0.0105190435275372,0.257557095130282,2839,-1072.71812852508
18800,0.375718551238044,0.00716951638890051,0.362316554361085,3854,-1072.64019044404
18801,0.20668364497981,0.01379614348202,0.189053767540304,2103,-1072.9768664681
18802,0.220462818977189,0.0123767608259611,0.203817531159788,2212,-1072.52407872088
18803,0.402073654545052,0.00676148141156785,0.389097400312161,4096,-1072.80747648539
18804,0.255694134897489,0.00940506674740682,0.241574491857076,2642,-1073.70826117173
18805,0.210237650099736,0.0117389390313554,0.194981497153299,2158,-1073.45999959584
18806,0.264290923968943,0.0105377113895324,0.248144429351234,2676,-1072.38138229338
18807,0.281141557257095,0.0091439136907171,0.266531159210381,2845,-1072.55277830758
18808,0.290262308717711,0.00942656618998794,0.274904292702094,2902,-1072.30435316549
18809,0.21020209947165,0.0137899938416708,0.192352617742651,2077,-1073.14611141775
18810,0.253429816930826,0.00973430885755899,0.238911096134608,2609,-1073.17844171474
18811,0.165292578009399,0.0149170167518871,0.149363835211078,1691,-1074.41022245709
18812,0.429554010960075,0.00669102543387134,0.416446267397993,4411,-1073.39698119673
18813,0.312843049405772,0.00784637568824931,0.299458101644041,3171,-1073.31911071634
18814,0.221133215997104,0.0121947786889515,0.20469043310724,2191,-1072.50921498563
18815,0.337558708131408,0.00818804943432772,0.323011461085047,3415,-1072.48477210927
18816,0.344207351731075,0.00814287485627141,0.329596611839548,3413,-1072.60129323053
18817,0.307247026242267,0.0088342357354807,0.292347639141472,3128,-1072.32639053981
18818,0.318068821198591,0.00875565746968021,0.303008011359273,3258,-1072.44812037578
18819,0.291141917368864,0.00884829845705826,0.276688845709069,2976,-1072.54171642098
18820,0.168787557026196,0.0177093646778501,0.149670341124875,1738,-1074.58524519592
18821,0.29957467498417,0.00843831071542134,0.285545698077495,3045,-1072.78539242918
18822,0.249107211354025,0.0114642953759762,0.232254659896759,2474,-1072.64601123352
18823,0.240320903164193,0.011738441060078,0.223500209673426,2420,-1072.55868366672
18824,0.247162999927168,0.00974590869793179,0.232874561476686,2485,-1073.69308355501
18825,0.230002739477247,0.0112743027375705,0.214332950335396,2289,-1072.61363003585
18826,0.19842642632751,0.0133935454477264,0.181825119102279,2061,-1072.82721801953
18827,0.26810319277621,0.00869845246362477,0.254612845602242,2831,-1074.50254469879
18828,0.247258370746045,0.012006560714784,0.229714853329805,2528,-1073.27402856434
18829,0.229213036282707,0.0112039641791449,0.213677730270748,2285,-1072.71161385301
18830,0.328514086515821,0.00876468916023987,0.313170153868174,3435,-1072.81820259903
18831,0.245162074199687,0.0115492871748885,0.228373967585003,2524,-1072.56989328933
18832,0.347217220055514,0.0086264930675608,0.331678065483977,3583,-1073.62265781453
18833,0.285877327082666,0.00992243794675118,0.269872822753717,2952,-1072.52708812091
18834,0.300220001246944,0.00866271362648796,0.285803406868273,3021,-1072.47146749087
18835,0.179540601857744,0.0157909841296535,0.161542047601566,1812,-1073.43591862755
18836,0.324387810484282,0.00839073196401019,0.309792717807499,3330,-1072.38510111752
18837,0.274904311714631,0.00852380999816005,0.261465917071656,2864,-1074.36559090665
18838,0.16816665597686,0.0165919263154586,0.150264820736072,1749,-1073.62836831428
18839,0.31261966665857,0.00821015528681557,0.298625274374419,3300,-1072.63145663992
18840,0.2127084246025,0.0127538472001638,0.196019109987247,2233,-1072.59943247103
18841,0.216067147452629,0.0115940812248778,0.200683383210615,2248,-1073.14659888997
18842,0.350946539486261,0.00688952345507454,0.338454720962001,3505,-1073.80909920613
18843,0.363933461536675,0.0068966398667184,0.351216465943864,3752,-1073.16166241308
18844,0.30657019710307,0.00856125128291818,0.292145183155281,3083,-1072.42038946846
18845,0.194270396922589,0.0144197350224661,0.17672507843791,1993,-1073.00841091778
18846,0.241447962761756,0.0105974583952758,0.226183260333959,2514,-1072.67775157682
18847,0.218552851890832,0.0115208352293205,0.203133888668762,2239,-1073.04637582683
18848,0.259937015993205,0.0105753061993996,0.243912248833273,2662,-1072.32628597396
18849,0.276252110111005,0.00920131254540579,0.261713711711973,2809,-1072.68260513935
18850,0.270967014238269,0.0110233771966328,0.253809193377205,2773,-1073.35201273965
18851,0.420568785788761,0.00664798111432141,0.407623048222187,4291,-1073.04891492432
18852,0.431678112480906,0.00652358028647959,0.418881318729987,4485,-1073.18580592702
18853,0.246416866453113,0.0115200712209028,0.229610790907574,2501,-1072.59044075259
18854,0.179056011445177,0.0162835880960549,0.160555970462559,1808,-1073.81744672654
18855,0.221521911258894,0.0126416817210779,0.204468343099551,2253,-1072.63562884283
18856,0.442550236008671,0.00629037032366797,0.430135016943573,4520,-1073.1789940319
18857,0.279934723492519,0.00969834021653704,0.2644919191529,2930,-1072.28338886796
18858,0.31292282913851,0.00846109280537766,0.298496697814984,3201,-1072.39112635612
18859,0.418791835045445,0.00660903572704341,0.405938115333647,4238,-1072.97518767363
18860,0.286513777655889,0.0080808217070133,0.273430693906119,2981,-1074.7325914211
18861,0.308297313300385,0.00867133563609823,0.293641180686733,3098,-1072.34328251737
18862,0.356826443764461,0.00815602440534957,0.341935500366036,3607,-1073.11265852516
18863,0.216873904206893,0.0117924202509736,0.201189315275165,2273,-1072.86432377507
18864,0.345104355452386,0.00879679755940133,0.329308384078066,3457,-1073.93996951853
18865,0.395799972307886,0.00663574053637406,0.383135850990888,3980,-1072.85852337741
18866,0.321177205790176,0.00901815323871769,0.305585464644345,3320,-1072.8746346255
18867,0.195519038093735,0.0133204831909175,0.179193742323347,2077,-1072.98581672279
18868,0.343487271244715,0.00817904136021741,0.328827383577834,3534,-1072.61635442908
18869,0.19940363174687,0.0129693521975237,0.183253346888395,2035,-1072.97842013538
18870,0.347661416701904,0.00785985631048269,0.333485630093382,3600,-1072.49425653801
18871,0.212630746735084,0.0130875968365938,0.195520192827729,2183,-1072.68779167664
18872,0.279994519247942,0.0104863149519935,0.263312496279312,2855,-1073.0092305937
18873,0.493196513062427,0.00553751123041135,0.482097948599941,5058,-1073.49117351038
18874,0.25479795227407,0.0102156756276526,0.239516845646084,2560,-1072.46346153831
18875,0.322613211573369,0.008917237230747,0.307156620406128,3337,-1072.78337039624
18876,0.189212029398676,0.01449022126582,0.171944535467354,1935,-1072.99234787817
18877,0.396735058902109,0.00672796488223992,0.383884346411876,4059,-1072.78980957425
18878,0.46308935946849,0.00520836346170606,0.452719823656866,4682,-1074.62811671691
18879,0.36629862869077,0.00826597292976095,0.351026196167127,3768,-1073.98798032845
18880,0.368556544374572,0.00712191636662274,0.355352491204731,3719,-1072.69427576828
18881,0.540785280799196,0.00502134974109691,0.530769174816208,5454,-1073.87181573869
18882,0.3249231915488,0.00769648431132175,0.311514645152561,3344,-1073.02852384288
18883,0.431178683722213,0.00606022085057834,0.419293810557744,4429,-1073.13817381839
18884,0.238796697964135,0.0115061094312989,0.222376522105086,2479,-1072.40420870514
18885,0.414649418489318,0.0057116324850095,0.40357248283075,4268,-1074.72814911915
18886,0.248841945041066,0.00978070888201188,0.234436215556985,2584,-1073.45952816735
18887,0.295473234826609,0.00893028167330545,0.280756699711041,3019,-1072.36433453216
18888,0.207216214789645,0.014098999295041,0.189174584928362,2107,-1073.3094922815
18889,0.367908831302873,0.0071674797925747,0.354630918933203,3770,-1072.66307064701
18890,0.289468025312504,0.00995031512334965,0.273294704188921,2976,-1072.71374723541
18891,0.419746285327801,0.00674371003724261,0.406622051185743,4338,-1073.14871554222
18892,0.259607192575961,0.0106646452619344,0.243462986096492,2660,-1072.35697200531
18893,0.305920780073381,0.00843970895150037,0.291716060614249,3081,-1072.55074829179
18894,0.144263712316861,0.0158729243429314,0.129169565088299,1464,-1077.03811504951
18895,0.280835801034858,0.00956234756416952,0.265575812971693,2887,-1072.28797575678
18896,0.396066877031215,0.00665481325322648,0.383363323210114,3987,-1072.83914848891
18897,0.325359915408445,0.00775711110296462,0.311836772984766,3352,-1072.88987601965
18898,0.407141857576903,0.00638000649122605,0.394843636589049,4220,-1073.01691139132
18899,0.92740083660239,0.00291213003018387,0.925814243827411,9452,-1077.97034821869
18900,0.683513824664523,0.00435157637333627,0.675918777287598,7044,-1076.13616736274
18901,0.338894711898387,0.00666415353284022,0.32701537325361,3474,-1075.74238415167
18902,0.143659816368387,0.0190170835216439,0.125777388469219,1459,-1074.57045654929
18903,0.301407309936699,0.00765928324304777,0.288615963972734,3166,-1074.85621504903
18904,0.484977640427554,0.005597833135914,0.473770100020715,4909,-1073.41768484569
18905,0.296403291643022,0.00843533189486945,0.282467808485655,3009,-1072.94397274281
18906,0.244325600999825,0.0102217057156572,0.229470532343562,2505,-1072.99683775081
18907,0.227715080736367,0.0110087420840562,0.212517528426413,2315,-1073.03303503627
18908,0.201178464873955,0.0141953233199031,0.183423713720915,2019,-1073.07581327453
18909,0.894693198027402,0.00302653881716819,0.89238655726275,9180,-1077.4242018298
18910,0.301174711615344,0.00897917824447292,0.286208956034263,3070,-1072.3102739904
18911,0.30634218741671,0.0091600149722334,0.290925403903537,3154,-1072.46609317421
18912,0.287468689421819,0.00867516745782781,0.273405197055,2889,-1072.97096261224
18913,0.509988306155939,0.00530167704590756,0.499358073874517,5235,-1073.61701768839
18914,0.286121671548634,0.00888082221321485,0.271770293668083,2846,-1072.69315136236
18915,0.42683542816357,0.00580784711195026,0.415476097725684,4355,-1073.78272380762
18916,0.606394743077379,0.00411800895165904,0.59848836043021,6168,-1075.11506283553
18917,0.385812071548459,0.0077850597444411,0.371106058041206,3834,-1073.91079594591
18918,0.50146236756763,0.00497121981813031,0.491495957010134,5231,-1074.2596568146
18919,0.349369237326498,0.008474404512816,0.334055969048425,3543,-1073.38460014673
18920,0.361344250796446,0.00740471738562132,0.347738994266471,3731,-1072.56890723561
18921,0.672030962764273,0.00434129262783611,0.664314118745425,6944,-1075.65406070391
18922,0.689900851502012,0.0036910323395658,0.683536668779765,7072,-1075.57180307935
18923,0.481414138809082,0.0059380630121344,0.469531840674936,5032,-1073.72197381104
18924,0.286441495545108,0.00911018297270527,0.271713642080462,3049,-1072.42201679302
18925,0.307043721892638,0.00915002072369742,0.291623144392902,3187,-1072.47754725823
18926,0.227226771739018,0.0122863814412448,0.210330069789793,2372,-1072.56370717238
18927,0.581186216509285,0.00474254596738788,0.571901681390549,5949,-1074.24975280342
18928,0.25580358092581,0.0111170034509456,0.239152924029016,2609,-1072.57676549939
18929,0.378749766257065,0.00700246444842445,0.365615039523066,3803,-1072.69917046232
18930,0.365243788662695,0.00778938313629918,0.350865952323784,3690,-1072.85128597063
18931,0.275970650994359,0.00926773694902594,0.261338164101726,2818,-1072.60754905146
18932,0.178826023879466,0.0158923047027757,0.160773900091012,1756,-1073.47941520182
18933,0.372528289961786,0.00763355289547907,0.358314249373527,3819,-1072.88837626523
18934,0.357157732971149,0.00720023821615401,0.34399706147284,3692,-1072.80566137312
18935,0.177984209752875,0.013137569173846,0.163028933521131,1854,-1075.25381100379
18936,0.275909396955563,0.00936870533853884,0.26112164493955,2770,-1072.49645476232
18937,0.167930119644827,0.0163882369137022,0.15026034828027,1837,-1073.56111164815
18938,0.441282609513262,0.0054758022598389,0.430481952919862,4506,-1074.41849781078
18939,0.204927213525901,0.0120529899048083,0.189572778696486,2142,-1073.51241666651
18940,0.321388069650573,0.00783452067450252,0.307821654746565,3255,-1072.90884746097
18941,0.200803639155982,0.0145721905308928,0.182617341038758,2006,-1073.43055616827
18942,0.329124344404924,0.00922468789510056,0.312966225935764,3389,-1073.86756819421
18943,0.277648772849382,0.00981761319839125,0.262099736390988,2797,-1072.28773513
18944,0.699691038367014,0.00392025730858225,0.693047037698183,7173,-1075.28866320686
18945,0.371131206504159,0.00784865825334546,0.356542174367632,3799,-1073.20806649908
18946,0.287128532185551,0.00979339514965438,0.271286637194609,2916,-1072.44723977694
18947,0.276553568487295,0.00978004001423294,0.261102262195227,2837,-1072.28152610411
18948,0.997765174030198,0.00245043958736568,0.997720977467419,10192,-1082.90695435973
18949,0.234688795498817,0.012041552414207,0.217730831241473,2434,-1072.6081721954
18950,0.272839170408695,0.00958279710405363,0.257826295304533,2844,-1072.40314523406
18951,0.334158652487731,0.00836633768960648,0.319374508675956,3517,-1072.53645114549
18952,0.337644747541283,0.00775090126477107,0.323867077170792,3451,-1072.5538496044
18953,0.331632398061317,0.00854208614908836,0.316599947533468,3372,-1072.63851473394
18954,0.362042120066506,0.00722878066470789,0.348746883261876,3659,-1072.67722094421
18955,0.458637292613292,0.00633672052794898,0.446039747549007,4685,-1073.77780591704
18956,0.22785746382159,0.0117733192698782,0.211618951296495,2300,-1072.45670492281
18957,0.275480014179213,0.00865992439701069,0.261811316869257,2904,-1073.88627647601
18958,0.287178906967983,0.00854416694899041,0.273334071806391,2889,-1073.26557550206
18959,0.289591212356148,0.0104135931544151,0.272670441123566,2983,-1073.58121001632
18960,0.488318878162091,0.00615787696359205,0.475981422990852,5017,-1074.69499399701
18961,0.376176572033992,0.00751323795425096,0.362127616343851,3867,-1072.84725080875
18962,0.260265201010631,0.0103126971867795,0.244618963146116,2583,-1072.30402580497
18963,0.319751680485112,0.0080727416440477,0.305815195134729,3348,-1072.59664548981
18964,0.398867680779586,0.00656151902496926,0.386309832791213,4002,-1072.90232314849
18965,0.239666752268965,0.0110385240169174,0.22386094867847,2484,-1072.42237467251
18966,0.408582250027287,0.00682583379220503,0.395410973054083,4056,-1072.94837218794
18967,0.216422655156504,0.0114930808327456,0.201151391535864,2206,-1073.25628032034
18968,0.36937631429401,0.00778200753155189,0.354940378009947,3850,-1073.00052961761
18969,0.342230094430522,0.00749623727485726,0.328810992426745,3435,-1072.75576336671
18970,0.319541167749418,0.00842165663299588,0.30501278391519,3257,-1072.36665915823
18971,0.284642950667047,0.0105007898679501,0.26776403445727,2838,-1073.36959762048
18972,0.245407674797626,0.0112820755697215,0.228989394631702,2465,-1072.40314421518
18973,0.228208142044672,0.0116675106277676,0.212094594282244,2253,-1072.4718872388
18974,0.208553002763485,0.0130608779889695,0.191724260808735,2103,-1072.6560563052
18975,0.71983028639919,0.00321435556200045,0.714606613784656,7356,-1078.01158427978
18976,0.389057381185863,0.00691286085420995,0.375950754421252,3933,-1072.72427412702
18977,0.291189891033448,0.00784825309423132,0.27835304923055,2982,-1075.15657418247
18978,0.517909815779739,0.006079274810882,0.505721573955872,5303,-1076.30867100736
18979,0.223358966440262,0.0122177480767873,0.206764112762874,2286,-1072.4973207573
18980,0.292904945851222,0.00911271167658922,0.277970128293886,2924,-1072.31359135667
18981,0.493719819413318,0.00600924823127114,0.481672950500424,5090,-1074.43586116535
18982,0.247986827329477,0.0103469114560574,0.232796980390464,2482,-1072.61910671668
18983,0.477915407955107,0.0058481915683819,0.466221838376427,4984,-1073.47600653591
18984,0.638022495099489,0.00426004609247221,0.630098244279678,6488,-1074.70996430067
18985,0.207611988714612,0.014519720322827,0.189020149070414,2130,-1073.9351688595
18986,0.243083799728213,0.011271375258101,0.226789450039189,2515,-1072.37334144548
18987,0.248229980197726,0.0123048250309974,0.23021031339794,2516,-1073.94318309155
18988,0.232367478214934,0.0119559857513547,0.215647175975228,2422,-1072.49463479417
18989,0.22353320111033,0.0118386294714071,0.207433099587899,2355,-1072.53363489041
18990,0.176763824152298,0.0166802021668239,0.1580251853984,1762,-1074.07293311986
18991,0.333261070834287,0.00838062210042423,0.31847262986499,3395,-1072.52571509407
18992,0.358264782857879,0.00758475353516563,0.344385167540809,3596,-1072.54064908807
18993,0.430514029327505,0.00618413971899878,0.41839125224915,4441,-1073.03129947697
18994,0.351683170836615,0.0078188427426118,0.337502160564084,3587,-1072.53205721023
18995,0.225557254153171,0.011877699378817,0.209298323421515,2327,-1072.47761946771
18996,0.161178492301485,0.0147169626919821,0.145779245655446,1692,-1075.3663491531
18997,0.210133036228527,0.0134700122052783,0.1926913863378,2158,-1072.85330699113
18998,0.164501545606009,0.0154846405111991,0.148052902960183,1665,-1073.96539510799
18999,0.217529042019742,0.0129939433773146,0.200246048862336,2146,-1072.7540952787
19000,0.185540948504787,0.0160959739206326,0.16671861691123,1952,-1074.11287534087
19001,0.281587014904658,0.0110180598955614,0.264008601693236,2891,-1074.35300859991
19002,0.272880204548063,0.00945534932944814,0.258062915071363,2796,-1072.51449618525
19003,0.365935895512405,0.00780779585986979,0.351512061005176,3733,-1072.90412223936
19004,0.574143533482247,0.00458256232206944,0.565135813161066,5844,-1074.23639171504
19005,0.380354890713871,0.00729266875406509,0.366654222979151,3912,-1072.73261674867
19006,0.293710894334183,0.0100975952312876,0.277154559912566,3053,-1073.21652131366
19007,0.342773033284721,0.00781087866871955,0.328783281713653,3475,-1072.47200122611
19008,0.344835924172998,0.00862489204084038,0.329352425893344,3556,-1073.45537180436
19009,0.2145847771802,0.0123605778895686,0.198291250586623,2197,-1072.61312295593
19010,0.389208560919703,0.00680492966876589,0.376304005046464,3947,-1072.77032715171
19011,0.300185458278792,0.0082777499976443,0.286404221998748,3096,-1073.05583189734
19012,0.177813735294413,0.014551690362092,0.161311885476047,1871,-1073.41540209889
19013,0.218568943728803,0.0133844038003731,0.20071626720297,2184,-1073.19686127601
19014,0.231381937210218,0.0116547288945704,0.21512421796016,2321,-1072.42482608659
19015,0.426311519938769,0.00668147661997021,0.413249692614361,4379,-1073.26201043229
19016,0.195365277193068,0.0137626868066769,0.17852343102252,2011,-1072.8542681188
19017,0.926317889939274,0.00287660421215419,0.924729393674321,9435,-1077.97435188128
19018,0.153241367770686,0.0173216025869749,0.135968209883189,1549,-1074.10324491948
19019,0.188739317226754,0.0144119665250828,0.171596115578902,1959,-1072.98413247743
19020,0.295055902833213,0.0102233488920763,0.278249484488261,2984,-1073.59660674777
19021,0.286749754803048,0.00915232091014473,0.271944729972957,2977,-1072.38299647819
19022,0.472950321492312,0.00596084606400138,0.461045623313485,4818,-1073.50720165243
19023,0.396239381162309,0.00772921586425879,0.381488944526045,4094,-1074.4843376562
19024,0.250917985974741,0.0106886161529625,0.235107663255035,2533,-1072.33060662998
19025,0.344235900008734,0.00821722488057208,0.329492052632809,3494,-1072.68104295222
19026,0.349009841198929,0.00809738038788244,0.334380828745513,3523,-1072.69574789777
19027,0.340463309248728,0.00793494516489024,0.326301035133484,3557,-1072.44956428202
19028,0.407755981924106,0.00596373461765676,0.396252952046276,4232,-1074.033219079
19029,0.474222600119623,0.00526597387932504,0.463703907702102,4912,-1074.01292318892
19030,0.488050768491496,0.00567418540994491,0.476684724375768,5008,-1073.49963007877
19031,0.344034642887747,0.00837361270068449,0.329016517300291,3463,-1072.89465682005
19032,0.229511016748256,0.0116234225073428,0.213390797346504,2360,-1072.45635903893
19033,0.302376938614443,0.00935084480717574,0.286761857793523,3014,-1072.52245921658
19034,0.231867430699015,0.0119730883599409,0.215149639825235,2331,-1072.49402651964
19035,0.379401683798552,0.00865541392692792,0.363169639175606,3826,-1076.94385997335
19036,0.429116210421515,0.00607650331110876,0.417214620093864,4428,-1073.1394178934
19037,0.466270309091049,0.00616715190678763,0.453977148508778,4771,-1073.67950609572
19038,0.260802287507927,0.0115471801476966,0.243291506771694,2624,-1073.5506845943
19039,0.249228875347881,0.0130071700589482,0.230149148767669,2446,-1075.9644997219
19040,0.284914743192344,0.0100973591828523,0.26866600743824,2899,-1072.69288786528
19041,0.396305291613819,0.006994634386431,0.382951929533219,4022,-1072.83024064051
19042,0.276835428892858,0.00880393139252822,0.262898625686747,2823,-1073.39373615443
19043,0.378520802287854,0.0071447609673031,0.365123540599856,3812,-1072.65491150012
19044,0.421053558011716,0.00641033268996616,0.408565748948816,4301,-1072.9361561963
19045,0.341024034126601,0.00815922345546838,0.326452152769358,3390,-1072.53623914281
19046,0.129734843119495,0.0219654005382217,0.110958555252758,1362,-1075.77543689503
19047,0.348482405627407,0.0082540817998018,0.33358312198952,3548,-1072.89573143462
19048,0.174434855825578,0.0145202110354458,0.158220282039486,1823,-1073.73063863967
19049,0.267979064900699,0.0100623010413536,0.252408783344297,2759,-1072.28705669909
19050,0.41402847542358,0.00738573845982171,0.399717668618352,4129,-1074.56439217439
19051,0.292037915179427,0.00913410013177762,0.277095387620464,2948,-1072.31405209654
19052,0.168188238591804,0.0147567588712271,0.152199120321695,1711,-1074.20678190021
19053,0.398312569768149,0.0074469631880727,0.384072083549946,4033,-1073.71583501687
19054,0.642859120683454,0.00431269515692934,0.634882125266016,6531,-1074.81669495532
19055,0.225243592659417,0.0127426211132901,0.207845364958948,2303,-1072.85075732949
19056,0.275308325309668,0.0105720881406693,0.258672139886518,2789,-1072.86040699453
19057,0.407197214994881,0.00707396180884945,0.393563653523115,4155,-1073.26953700738
19058,0.371716785608509,0.00694652904582405,0.358788804022524,3837,-1072.84609065138
19059,0.310953698554657,0.00795113020745186,0.297438027947132,3126,-1073.17543156145
19060,0.305684480705168,0.00806715723298557,0.292107157477984,3103,-1073.20814004979
19061,0.303365021867604,0.00928333984747398,0.287831687810889,3124,-1072.48848081556
19062,0.40762472178012,0.0067569466747962,0.394596268304333,4207,-1072.87653399884
19063,0.22749207293415,0.0110993411060045,0.212182775239519,2352,-1072.92994648189
19064,0.410559863359673,0.00728050871963226,0.396490776667819,4197,-1073.96540665392
19065,0.268969704763817,0.00981331468665403,0.253742562469366,2773,-1072.34779624491
19066,0.467205631885678,0.0056076365785428,0.456025557485868,4737,-1073.38946098751
