omega,p,omega_nd,N,lp__
0.262962220633126,0.0254517847107374,0.238751752116834,2779,-1616.91617410584
0.346299951072156,0.021916420908374,0.321662070177932,3502,-1617.51571208757
0.269247759621633,0.0287452710693482,0.241536327665387,2781,-1617.03143185215
0.2638166830776,0.0267214537632584,0.238367693369884,2741,-1616.11548114017
0.163628629064422,0.0430109761073744,0.135721493370644,1712,-1618.80711763153
0.26365580187796,0.0259706401951726,0.238917699737531,2795,-1616.45487211449
0.237222875748073,0.0288308341959901,0.211778400683657,2506,-1616.50883341682
0.229376951076352,0.0314393206880523,0.202368996365998,2375,-1616.17581546109
0.323581673377983,0.0200778558186548,0.301793702009858,3388,-1618.41842792539
0.261789879873577,0.0271367518891537,0.236088525340394,2728,-1616.06819321079
0.321079982357737,0.023218466670391,0.296030117728527,3292,-1616.8232292838
0.370399111455095,0.0200917145726609,0.347060242767352,3792,-1617.64602673238
0.304840102655622,0.0222148071011079,0.281571280126531,3183,-1617.00887142967
0.25849808938022,0.0280212218575208,0.232206104122075,2697,-1616.04824743152
0.260600857030739,0.0276556875388811,0.234499849493534,2570,-1616.04248187473
0.267227342497017,0.0271893818651755,0.241117059330774,2737,-1616.07972771342
0.225037882935812,0.0325203294394296,0.197522752314073,2331,-1616.2895815808
0.250659106712974,0.0289471528351567,0.224092905112136,2517,-1616.05561949459
0.258986683643138,0.0277208352839492,0.232936537065908,2668,-1616.03909966334
0.330074630580864,0.023332434848044,0.304514329352013,3404,-1617.5698612144
0.258987671655912,0.0274122301977158,0.233221096813038,2677,-1616.06569295312
0.239619737400745,0.0318531986355374,0.211380660471792,2470,-1616.72175984622
0.311755883114423,0.0216093999119842,0.288813274077205,3312,-1617.21192909106
0.279351330175046,0.0251222906843587,0.254472791452139,2871,-1616.23117112484
0.234511735835515,0.0288237465772938,0.209284311606563,2396,-1616.7447165102
0.32010233081662,0.0235613015030612,0.29473060621088,3262,-1616.98177585868
0.258687137763808,0.0259146769726335,0.234318447981427,2657,-1616.86561242151
0.356551363319174,0.0219795648698773,0.331482518949583,3662,-1618.51541130363
0.239610495509269,0.0320101759873733,0.211237085068244,2424,-1616.83002383213
0.31347686915308,0.0224025512647209,0.289626064026231,3338,-1616.59218134794
0.259402814425179,0.0270983000931488,0.233896978947544,2723,-1616.12578314118
0.30590335853908,0.0252584914763277,0.279436838896031,3154,-1617.30939383532
0.237884649177508,0.0287375764171791,0.212469280269611,2462,-1616.51207871037
0.244320580794912,0.0295568022495039,0.217695278598438,2475,-1616.06258953655
0.346544135935466,0.021599532807309,0.322251082195971,3651,-1617.28649277272
0.244233940097813,0.0323010502236897,0.215214275046971,2520,-1617.59847109706
0.261908358818898,0.0264830936629235,0.236805503760799,2685,-1616.264133562
0.217668899324807,0.032983123380135,0.190463758313818,2211,-1616.34690843712
0.261332096138313,0.0272422595160474,0.235563672723504,2663,-1616.05921649624
0.290107728304292,0.0242759975148383,0.265468150829495,2932,-1616.29493407174
0.40036111807425,0.0182367344312819,0.378484426275444,4114,-1618.07628320678
0.316644734583653,0.0213780542047792,0.293740954633836,3197,-1617.17639559591
0.294528775842621,0.0248423126769652,0.269085026217354,3060,-1616.31335755014
0.239928265051138,0.0304487688326995,0.21287487933224,2385,-1616.12898850654
0.249740688014054,0.0270422887793786,0.224946569491993,2537,-1616.69724750244
0.233211705802762,0.0276842798755078,0.209053908789448,2439,-1618.02511065387
0.304633920914683,0.0214179749641085,0.282198775436684,3126,-1618.00350980151
0.28952390583035,0.0256325102201889,0.263563019153577,2968,-1616.38554377807
0.275457659572118,0.0274394837595495,0.248576052233801,2805,-1616.5409675492
0.291479831956712,0.026152238730095,0.264889287968437,3051,-1616.83224398329
0.197638323854451,0.0353259305431159,0.170661590442278,2080,-1616.98808927326
0.184292626198109,0.0409485407894039,0.154911999041996,1850,-1617.8961081979
0.220316888588207,0.0341079382360803,0.191958130387364,2277,-1616.65939567225
0.324510536757103,0.0217411404745689,0.300898201491182,3398,-1616.71564382908
0.2796802046974,0.0281042799052411,0.251885340226421,2835,-1617.54543862594
0.284506884386341,0.0274941530166732,0.2570018098754,2903,-1617.43138333473
0.328479008079911,0.0218171371677947,0.304625881781152,3552,-1616.711695988
0.302160606719024,0.0243512645208176,0.276819416722684,3066,-1616.43719129041
0.234955432429265,0.0285464356358479,0.209930019560166,2500,-1616.9093124117
0.270586484554964,0.0272168118946586,0.244231366636504,2854,-1616.17552973384
0.230596492702934,0.0291565525540298,0.205397247637663,2470,-1616.89179673019
0.298436499230649,0.0254579299042108,0.272159787166999,3074,-1616.83749280886
0.197951222121853,0.0362949089266841,0.170229935694788,2055,-1616.86104984301
0.231522574624125,0.0289478405439324,0.206425266113409,2306,-1616.95466837428
0.273409857449732,0.0257069209514457,0.248317442725346,2746,-1616.17998272532
0.258250813973173,0.0268327578446823,0.233066451886358,2721,-1616.26837714328
0.176053749537188,0.0395802179139069,0.148648574475757,1861,-1617.99955250067
0.235858092939684,0.0303778481028611,0.209197862671301,2352,-1616.11117522862
0.298867079655426,0.0247869000324388,0.273250102055245,3123,-1616.46209911165
0.335777353107099,0.0233751801368988,0.309932974243376,3412,-1618.20091116249
0.20538423896082,0.0346653941048993,0.178084622707407,2184,-1616.63869341984
0.271674151000522,0.0271050396331379,0.24535506379394,2765,-1616.17997707451
0.364998901401803,0.0195107808389219,0.342482565226153,3800,-1617.35888893343
0.379155697400146,0.0203662386156043,0.355255732929051,4027,-1618.52151727273
0.315597110714081,0.0229032806453913,0.291124581204168,3243,-1616.52340260632
0.421372983982469,0.017718661097924,0.399745107404373,4375,-1618.72628826444
0.231712175541253,0.0323594281133651,0.203730231570768,2391,-1616.4674802108
0.30232266718872,0.0260336777540273,0.275248481543671,3113,-1617.80837250783
0.28466697841989,0.0250813599386989,0.25952583573007,2932,-1616.17839810651
0.239747099123675,0.0285537046265176,0.214348016281595,2477,-1616.47829321249
0.220348727500952,0.0317702711537714,0.193868810413146,2355,-1616.40687270909
0.242616854378021,0.0273690908125935,0.218037656354499,2593,-1617.11371760095
0.211054544059551,0.0330611063462521,0.184420493397902,2197,-1616.61622730751
0.281487491723724,0.0251906728705661,0.25641953992014,2910,-1616.17833766668
0.185668361466886,0.04336380843766,0.154456619632891,1890,-1619.7201937867
0.215340578503257,0.0334427790080801,0.187993219688743,2214,-1616.39384313889
0.240660111906553,0.0306384861330322,0.213383107158587,2475,-1616.19274317388
0.274905617025755,0.0246649072242119,0.250725833892337,2763,-1616.68980663898
0.244146062108555,0.0295090920810493,0.217576146694117,2507,-1616.06031120251
0.340549267152509,0.0181641011812607,0.320276169988556,3399,-1620.77900486845
0.234539527645611,0.0281664072535679,0.209870382205181,2448,-1617.29621060329
0.276339215286039,0.025498307551296,0.251272194009397,2844,-1616.17933689521
0.254032852863777,0.0272709370787021,0.228735261290236,2517,-1616.26865302872
0.238729275425788,0.0294139392711178,0.212665130142624,2474,-1616.17813568285
0.243317162951901,0.0319713281797701,0.214662545419954,2492,-1617.17079010538
0.244754773112887,0.0293656099967018,0.218263825368292,2519,-1616.05661911825
0.247965415343244,0.0265484300293855,0.223735450023622,2520,-1617.33951173974
0.254840777146798,0.0290936040597898,0.227833509795869,2683,-1616.20386150993
0.186382738324528,0.0411393791648831,0.156601456255728,1901,-1618.11966930721
0.43218287268424,0.016992643881493,0.411287862033575,4440,-1618.78545834994
0.297516826588743,0.0247674217146121,0.271990464400467,3004,-1616.39669575696
0.291303375808325,0.023200752887624,0.267678513160753,3028,-1616.89567121811
