"","x"
"17589",16371
"17590",17730
"17591",9315
"17592",13213
"17593",19965
"17594",14346
"17595",14221
"17596",13712
"17597",16772
"17598",16356
"17599",15177
"17600",38573
"17601",18683
"17602",14860
"17603",14920
"17604",9272
"17605",28860
"17606",32543
"17607",22344
"17608",23155
"17609",15170
"17610",19354
"17611",21419
"17612",12873
"17613",32982
"17614",12767
"17615",9982
"17616",33889
"17617",6970
"17618",14740
"17619",9420
"17620",19940
"17621",29527
"17622",15158
"17623",20900
"17624",14050
"17625",13454
"17626",17717
"17627",20016
"17628",24266
"17629",15507
"17630",11934
"17631",22536
"17632",20548
"17633",21521
"17634",20558
"17635",16620
"17636",18113
"17637",14193
"17638",15605
"17639",13675
"17640",24154
"17641",18438
"17642",10101
"17643",38138
"17644",18816
"17645",22942
"17646",12421
"17647",14497
"17648",14286
"17649",13405
"17650",23116
"17651",24159
"17652",13236
"17653",14286
"17654",12836
"17655",9055
"17656",24665
"17657",14985
"17658",14030
"17659",12104
"17660",22063
"17661",9986
"17662",11064
"17663",28268
"17664",14319
"17665",13699
"17666",18105
"17667",14707
"17668",9571
"17669",12910
"17670",13821
"17671",17918
"17672",12402
"17673",16629
"17674",19398
"17675",19609
"17676",21853
"17677",20694
"17678",15732
"17679",15286
"17680",17589
"17681",17218
"17682",21090
"17683",21451
"17684",18202
"17685",19551
"17686",12000
"17687",12425
"17688",12373
"17689",12877
"17690",27336
"17691",13607
"17692",16076
"17693",15331
"17694",13667
"17695",17003
"17696",23749
"17697",16028
"17698",29974
"17699",21553
"17700",13256
"17701",20884
"17702",11332
"17703",17637
"17704",11364
"17705",20637
"17706",14285
"17707",23142
"17708",21409
"17709",12436
"17710",40313
"17711",26923
"17712",14066
"17713",34143
"17714",8545
"17715",18245
"17716",14648
"17717",27202
"17718",12483
"17719",13355
"17720",8767
"17721",12049
"17722",19663
"17723",11004
"17724",16809
"17725",35209
"17726",21145
"17727",17621
"17728",18331
"17729",13670
"17730",12755
"17731",19535
"17732",15813
"17733",20705
"17734",22907
"17735",16204
"17736",19330
"17737",24265
"17738",19954
"17739",29591
"17740",23148
"17741",26452
"17742",15705
"17743",10528
"17744",18090
"17745",20103
"17746",21130
"17747",13834
"17748",20774
"17749",12250
"17750",17456
"17751",21230
"17752",10968
"17753",11796
"17754",17574
"17755",31386
"17756",20789
"17757",15735
"17758",16681
"17759",10137
"17760",19294
"17761",13218
"17762",34679
"17763",17881
"17764",20238
"17765",16360
"17766",10946
"17767",14290
"17768",28690
"17769",21729
"17770",13078
"17771",22744
"17772",13636
"17773",28922
"17774",21275
"17775",17205
"17776",12228
"17777",10481
"17778",20110
"17779",18074
"17780",25908
"17781",23624
"17782",14600
"17783",16439
"17784",23728
"17785",27348
"17786",15789
"17787",16730
"17788",16697
"17789",34679
"17790",14959
"17791",14074
"17792",23742
"17793",16650
"17794",9592
"17795",14921
"17796",27632
"17797",12382
"17798",22306
"17799",12140
"17800",22372
"17801",13763
"17802",8879
"17803",9352
"17804",12449
"17805",7285
"17806",38166
"17807",10768
"17808",8111
"17809",18432
"17810",17517
"17811",18544
"17812",13016
"17813",14694
"17814",16490
"17815",16481
"17816",25258
"17817",18459
"17818",15178
"17819",13358
"17820",20295
"17821",15593
"17822",10893
"17823",16331
"17824",12641
"17825",14643
"17826",9358
"17827",12050
"17828",19005
"17829",15052
"17830",17968
"17831",8890
"17832",7840
"17833",20047
"17834",14980
"17835",8826
"17836",11204
"17837",16072
"17838",12634
"17839",30446
"17840",10092
"17841",8883
"17842",11488
"17843",11743
"17844",21068
"17845",18176
"17846",8452
"17847",11530
"17848",29452
"17849",16342
"17850",15265
"17851",31123
"17852",16515
"17853",40330
"17854",19088
"17855",14710
"17856",11752
"17857",12212
"17858",21103
"17859",15365
"17860",18935
"17861",13657
"17862",9764
"17863",9900
"17864",17851
"17865",9208
"17866",14199
"17867",19902
"17868",8645
"17869",13207
"17870",25706
"17871",17098
"17872",16238
"17873",19806
"17874",16599
"17875",9621
"17876",20242
"17877",21076
"17878",14111
"17879",16651
"17880",8471
"17881",23003
"17882",13026
"17883",25762
"17884",12697
"17885",11246
"17886",9894
"17887",20387
"17888",26120
"17889",12119
"17890",17875
"17891",19859
"17892",24989
"17893",8804
"17894",19130
"17895",8413
"17896",16181
"17897",16264
"17898",16195
"17899",10478
"17900",13865
"17901",15422
"17902",15542
"17903",14857
"17904",8325
"17905",28341
"17906",16004
"17907",15477
"17908",13424
"17909",13495
"17910",20980
"17911",15606
"17912",17154
"17913",24735
"17914",21131
"17915",14842
"17916",16508
"17917",20847
"17918",12799
"17919",15470
"17920",21723
"17921",19707
"17922",13787
"17923",13081
"17924",18513
"17925",16772
"17926",28738
"17927",11941
"17928",16495
"17929",10230
"17930",12673
"17931",25909
"17932",22266
"17933",21194
"17934",13350
"17935",12401
"17936",12410
"17937",20979
"17938",13209
"17939",52221
"17940",16772
"17941",10431
"17942",16047
"17943",17886
"17944",28258
"17945",30672
"17946",18248
"17947",27821
"17948",11250
"17949",10513
"17950",10114
"17951",38749
"17952",19253
"17953",14419
"17954",13140
"17955",16497
"17956",29666
"17957",20211
"17958",23718
"17959",15491
"17960",11568
"17961",20852
"17962",15812
"17963",22318
"17964",12059
"17965",20230
"17966",28251
"17967",10499
"17968",12017
"17969",17838
"17970",16126
"17971",12054
"17972",12708
"17973",26977
"17974",9472
"17975",13680
"17976",18129
"17977",12129
"17978",19400
"17979",14471
"17980",14911
"17981",37595
"17982",12093
"17983",35218
"17984",34281
"17985",19888
"17986",32465
"17987",12721
"17988",11477
"17989",28036
"17990",12837
"17991",19007
"17992",26510
"17993",19687
"17994",10014
"17995",22349
"17996",17260
"17997",41450
"17998",9410
"17999",21428
"18000",9830
"18001",16722
"18002",11091
"18003",12215
"18004",21196
"18005",15711
"18006",15740
"18007",18138
"18008",10965
"18009",9843
"18010",17051
"18011",21023
"18012",16189
"18013",14720
"18014",14436
"18015",17660
"18016",28392
"18017",12234
"18018",20974
"18019",13276
"18020",15609
"18021",16722
"18022",16178
"18023",16646
"18024",25180
"18025",14991
"18026",16679
"18027",11009
"18028",11832
"18029",18688
"18030",17772
"18031",10957
"18032",20732
"18033",15642
"18034",21631
"18035",13936
"18036",15470
"18037",10826
"18038",14030
"18039",12375
"18040",7725
"18041",14205
"18042",11726
"18043",22285
"18044",18362
"18045",14903
"18046",12861
"18047",9653
"18048",23302
"18049",22913
"18050",21896
"18051",12397
"18052",17161
"18053",11493
"18054",21066
"18055",8831
"18056",24536
"18057",20364
"18058",15910
"18059",19125
"18060",18256
"18061",23148
"18062",19842
"18063",19084
"18064",24254
"18065",20873
"18066",15325
"18067",13485
"18068",13992
"18069",21338
"18070",10597
"18071",14968
"18072",21661
"18073",25254
"18074",11158
"18075",15500
"18076",24314
"18077",13055
"18078",24240
"18079",20339
"18080",18444
"18081",12648
"18082",31356
"18083",12027
"18084",11542
"18085",15221
"18086",15192
"18087",18710
"18088",19986
"18089",15666
"18090",17510
"18091",11412
"18092",10656
"18093",17225
"18094",17697
"18095",17811
"18096",16636
"18097",13487
"18098",14563
"18099",19957
"18100",27737
"18101",10633
"18102",16527
"18103",10271
"18104",14285
"18105",17609
"18106",19598
"18107",9955
"18108",13180
"18109",14805
"18110",18295
"18111",14062
"18112",26378
"18113",23716
"18114",17960
"18115",24830
"18116",19330
"18117",17033
"18118",21233
"18119",14346
"18120",17030
"18121",24990
"18122",10412
"18123",12179
"18124",14125
"18125",18977
"18126",21321
"18127",11428
"18128",12306
"18129",17016
"18130",12191
"18131",17140
"18132",16742
"18133",15871
"18134",24277
"18135",20555
"18136",12854
"18137",14604
"18138",22964
"18139",20727
"18140",12217
"18141",10005
"18142",23892
"18143",19047
"18144",11944
"18145",19501
"18146",17128
"18147",17706
"18148",16406
"18149",24027
"18150",19846
"18151",17135
"18152",17136
"18153",10983
"18154",20343
"18155",22930
"18156",22809
"18157",34118
"18158",20836
"18159",19231
"18160",20799
"18161",12355
"18162",24114
"18163",12639
"18164",29258
"18165",13736
"18166",26353
"18167",13455
"18168",15806
"18169",15238
"18170",15799
"18171",11668
"18172",12073
"18173",21446
"18174",13522
"18175",11346
"18176",11218
"18177",15731
"18178",11657
"18179",20781
"18180",15513
"18181",14393
"18182",11733
"18183",14820
"18184",17113
"18185",12866
"18186",16629
"18187",25136
"18188",8060
"18189",13119
"18190",22666
"18191",13077
"18192",19162
"18193",21050
"18194",10666
"18195",15653
"18196",36015
"18197",21830
"18198",16003
"18199",17086
"18200",17495
"18201",13735
"18202",10030
"18203",13392
"18204",25048
"18205",22943
"18206",11654
"18207",13260
"18208",16845
"18209",24065
"18210",26076
"18211",18726
"18212",15873
"18213",13974
"18214",14400
"18215",15963
"18216",12295
"18217",25478
"18218",16032
"18219",10733
"18220",15639
"18221",17457
"18222",34812
"18223",16310
"18224",17586
"18225",27198
"18226",12142
"18227",14717
"18228",11814
"18229",17045
"18230",12504
"18231",8354
"18232",14156
"18233",15106
"18234",14308
"18235",11264
"18236",22089
"18237",12152
"18238",23191
"18239",39255
"18240",35493
"18241",19385
"18242",19231
"18243",22816
"18244",18943
"18245",18993
"18246",28236
"18247",21257
"18248",28470
"18249",21290
"18250",21394
"18251",22421
"18252",8698
"18253",14911
"18254",14628
"18255",11303
"18256",18458
"18257",18505
"18258",13628
"18259",21420
"18260",14173
"18261",21056
"18262",26680
"18263",15858
"18264",16737
"18265",11480
"18266",14611
"18267",11322
"18268",23065
"18269",16771
"18270",12038
"18271",23374
"18272",16894
"18273",12834
"18274",14940
"18275",12517
"18276",9615
"18277",25970
"18278",23808
"18279",16846
"18280",18924
"18281",27485
"18282",20703
"18283",11518
"18284",22496
"18285",24951
"18286",19573
"18287",23700
"18288",19493
"18289",14152
"18290",21391
"18291",21611
"18292",14686
"18293",33809
"18294",10404
"18295",23103
"18296",10645
"18297",15782
"18298",21611
"18299",8460
"18300",33907
"18301",16817
"18302",13006
"18303",16979
"18304",11815
"18305",22925
"18306",19155
"18307",21148
"18308",22942
"18309",10787
"18310",23125
"18311",23671
"18312",23067
"18313",20607
"18314",15604
"18315",15382
"18316",12063
"18317",30224
"18318",11814
"18319",14009
"18320",23443
"18321",14363
"18322",17273
"18323",29890
"18324",17384
"18325",13650
"18326",13242
"18327",21662
"18328",16409
"18329",9744
"18330",18070
"18331",14904
"18332",11828
"18333",20568
"18334",13198
"18335",24959
"18336",22231
"18337",27151
"18338",23225
"18339",24772
"18340",28677
"18341",13696
"18342",10406
"18343",19820
"18344",49130
"18345",23456
"18346",9038
"18347",21256
"18348",16416
"18349",17955
"18350",13903
"18351",13261
"18352",18847
"18353",20391
"18354",11554
"18355",36337
"18356",15838
"18357",13107
"18358",11957
"18359",25490
"18360",15570
"18361",21786
"18362",12439
"18363",8715
"18364",20032
"18365",13279
"18366",11890
"18367",10333
"18368",17340
"18369",31672
"18370",25325
"18371",23350
"18372",20640
"18373",15914
"18374",12334
"18375",21721
"18376",11687
"18377",30920
"18378",17409
"18379",16844
"18380",12312
"18381",19702
"18382",17317
"18383",15211
"18384",17493
"18385",9714
"18386",10368
"18387",16915
"18388",15973
"18389",17096
"18390",16082
"18391",13350
"18392",10130
"18393",31021
"18394",19027
"18395",13009
"18396",23255
"18397",24735
"18398",31315
"18399",27001
"18400",11786
"18401",24245
"18402",25226
"18403",17703
"18404",25534
"18405",15634
"18406",12247
"18407",13760
"18408",15586
"18409",28542
"18410",15553
"18411",12825
"18412",14929
"18413",24615
"18414",14231
"18415",37252
"18416",15758
"18417",16297
"18418",22437
"18419",28507
"18420",17603
"18421",10770
"18422",10717
"18423",14046
"18424",13405
"18425",16868
"18426",19000
"18427",9113
"18428",24477
"18429",23559
"18430",19778
"18431",17685
"18432",13719
"18433",18313
"18434",20611
"18435",21699
"18436",12517
"18437",18729
"18438",16677
"18439",14409
"18440",14572
"18441",29313
"18442",14923
"18443",25759
"18444",20244
"18445",20724
"18446",16620
"18447",17767
"18448",7680
"18449",23546
"18450",18295
"18451",15423
"18452",21200
"18453",12468
"18454",29718
"18455",12036
"18456",10000
"18457",20604
"18458",13989
"18459",13284
"18460",19462
"18461",13547
"18462",18974
"18463",26591
"18464",14304
"18465",27343
"18466",20350
"18467",10345
"18468",26816
"18469",34420
"18470",23467
"18471",20576
"18472",39563
"18473",17485
"18474",23518
"18475",21021
"18476",9629
"18477",15429
"18478",8228
"18479",24809
"18480",12212
"18481",14454
"18482",16153
"18483",15360
"18484",10600
"18485",19323
"18486",22853
"18487",14998
"18488",11948
"18489",20694
"18490",9676
"18491",17576
"18492",17550
"18493",17799
"18494",28624
"18495",19418
"18496",13373
"18497",20658
"18498",14730
"18499",19066
"18500",10281
"18501",11833
"18502",36295
"18503",14082
"18504",15887
"18505",15169
"18506",15821
"18507",12842
"18508",11396
"18509",10534
"18510",22545
"18511",10340
"18512",8477
"18513",12949
"18514",11211
"18515",16414
"18516",10173
"18517",18908
"18518",16196
"18519",12992
"18520",16276
"18521",17825
"18522",28931
"18523",22797
"18524",27127
"18525",16034
"18526",26495
"18527",17785
"18528",9934
"18529",13700
"18530",21796
"18531",9060
"18532",20934
"18533",15613
"18534",18731
"18535",12638
"18536",15947
"18537",16524
"18538",13214
"18539",13508
"18540",13063
"18541",9844
"18542",15855
"18543",34304
"18544",17041
"18545",21287
"18546",12121
"18547",14578
"18548",27869
"18549",18562
"18550",17516
"18551",16234
"18552",15655
"18553",10244
"18554",12720
"18555",11756
"18556",17946
"18557",12733
"18558",14154
"18559",19541
"18560",8483
"18561",27812
"18562",11394
"18563",19137
"18564",13816
"18565",21739
"18566",28866
"18567",12351
"18568",15773
"18569",24555
"18570",12225
"18571",27348
"18572",12844
"18573",25906
"18574",18364
"18575",18750
"18576",27410
"18577",11334
"18578",33322
"18579",17673
"18580",18147
"18581",8556
"18582",9004
"18583",11538
"18584",13420
"18585",20216
"18586",14781
"18587",16666
"18588",10866
"18589",16151
"18590",17417
"18591",14715
"18592",14290
"18593",27474
"18594",11401
"18595",11894
"18596",16083
"18597",20126
"18598",16618
"18599",15325
"18600",8811
"18601",12117
"18602",14358
"18603",15802
"18604",11267
"18605",27919
"18606",28934
"18607",23139
"18608",26572
"18609",13435
"18610",17888
"18611",13581
"18612",18517
"18613",16530
"18614",16570
"18615",16269
"18616",25343
"18617",19509
"18618",20933
"18619",16924
"18620",8649
"18621",12742
"18622",10036
"18623",20733
"18624",15996
"18625",14629
"18626",19322
"18627",27424
"18628",29800
"18629",10499
"18630",20955
"18631",11751
"18632",20555
"18633",15025
"18634",21713
"18635",19953
"18636",14212
"18637",14553
"18638",25027
"18639",32580
"18640",20426
"18641",11037
"18642",9352
"18643",16666
"18644",14619
"18645",15117
"18646",12436
"18647",40280
"18648",13945
"18649",14218
"18650",19859
"18651",24322
"18652",15903
"18653",19633
"18654",12891
"18655",14105
"18656",11363
"18657",13909
"18658",17642
"18659",10039
"18660",22696
"18661",12580
"18662",19715
"18663",31829
"18664",20989
"18665",14231
"18666",22179
"18667",25689
"18668",12893
"18669",12815
"18670",23792
"18671",15951
"18672",10938
"18673",19019
"18674",8227
"18675",25022
"18676",34457
"18677",8119
"18678",18492
"18679",17474
"18680",16547
"18681",8240
"18682",12972
"18683",16493
"18684",11110
"18685",10400
"18686",19280
"18687",21149
"18688",16508
"18689",9155
"18690",20260
"18691",12888
"18692",20152
"18693",10475
"18694",13794
"18695",11934
"18696",17314
"18697",28084
"18698",14433
"18699",18664
"18700",8656
"18701",24100
"18702",13723
"18703",21926
"18704",14858
"18705",17406
"18706",28551
"18707",16951
"18708",21493
"18709",10736
"18710",14750
"18711",15167
"18712",17268
"18713",10876
"18714",20086
"18715",9087
"18716",24960
"18717",20394
"18718",13764
"18719",17797
"18720",12099
"18721",25539
"18722",13560
"18723",26678
"18724",18170
"18725",26984
"18726",21064
"18727",12514
"18728",32477
"18729",19956
"18730",18647
"18731",16356
"18732",17978
"18733",10696
"18734",13595
"18735",26386
"18736",18631
"18737",9314
"18738",25405
"18739",23860
"18740",13646
"18741",11965
"18742",9918
"18743",8355
"18744",13138
"18745",13953
"18746",15008
"18747",11823
"18748",26880
"18749",17465
"18750",26996
"18751",17878
"18752",25634
"18753",10054
"18754",22358
"18755",11549
"18756",16789
"18757",12151
"18758",17124
"18759",26744
"18760",11808
"18761",13612
"18762",19333
"18763",22369
"18764",11075
"18765",20587
"18766",24611
"18767",23061
"18768",22543
"18769",22665
"18770",11513
"18771",11452
"18772",21176
"18773",13068
"18774",27537
"18775",22250
"18776",15115
"18777",20770
"18778",11879
"18779",24161
"18780",36475
"18781",20589
"18782",20943
"18783",12294
"18784",18885
"18785",16008
"18786",23740
"18787",32401
"18788",15183
"18789",14789
"18790",9683
"18791",20471
"18792",12517
"18793",13996
"18794",15197
"18795",16276
"18796",16708
"18797",18058
"18798",13651
"18799",15313
"18800",20467
"18801",22853
"18802",17888
"18803",22724
"18804",14997
"18805",17308
"18806",18930
"18807",20937
"18808",12725
"18809",16477
"18810",16609
"18811",23379
"18812",13767
"18813",19949
"18814",16157
"18815",24044
"18816",13736
"18817",18023
"18818",13432
"18819",13284
"18820",18337
"18821",19977
"18822",11565
"18823",15697
"18824",19101
"18825",25417
"18826",19577
"18827",9744
"18828",6453
"18829",14110
"18830",11501
"18831",12068
"18832",13307
"18833",26779
"18834",13539
"18835",11091
"18836",14308
"18837",19824
"18838",9215
"18839",16524
"18840",17374
"18841",29713
"18842",15728
"18843",28533
"18844",13162
"18845",9794
"18846",10367
"18847",12968
"18848",21144
"18849",20884
"18850",8609
"18851",14255
"18852",33149
"18853",14473
"18854",15193
"18855",13293
"18856",44912
"18857",12839
"18858",27864
"18859",21074
"18860",16305
"18861",20636
"18862",13871
"18863",12477
"18864",13101
"18865",10580
"18866",11579
"18867",14640
"18868",9225
"18869",21714
"18870",11545
"18871",12477
"18872",15333
"18873",16190
"18874",7200
"18875",18078
"18876",8752
"18877",16753
"18878",17897
"18879",10749
"18880",7617
"18881",17664
"18882",14038
"18883",15935
"18884",16721
"18885",33120
"18886",21029
"18887",16119
"18888",16801
"18889",21079
"18890",16819
"18891",7253
"18892",10984
"18893",15507
"18894",21483
"18895",10763
"18896",21763
"18897",23452
"18898",22582
"18899",8934
"18900",13096
"18901",14695
"18902",18228
"18903",17592
"18904",12406
"18905",15676
"18906",9189
"18907",10555
"18908",31605
"18909",37741
"18910",19020
"18911",11212
"18912",18124
"18913",21100
"18914",9206
"18915",17690
"18916",33944
"18917",34506
"18918",10400
"18919",16929
"18920",29452
"18921",12421
"18922",14573
"18923",25076
"18924",32121
"18925",11459
"18926",12105
"18927",9388
"18928",13712
"18929",17135
"18930",16217
"18931",16126
"18932",20537
"18933",6811
"18934",16445
"18935",13071
"18936",17260
"18937",12417
"18938",22752
"18939",15705
"18940",20544
"18941",14076
"18942",23178
"18943",18400
"18944",25625
"18945",14340
"18946",12167
"18947",14415
"18948",11027
"18949",13039
"18950",14393
"18951",12308
"18952",30737
"18953",13542
"18954",16028
"18955",18743
"18956",19153
"18957",12289
"18958",20199
"18959",22313
"18960",14124
"18961",16994
"18962",21631
"18963",16389
"18964",15954
"18965",30882
"18966",15976
"18967",26161
"18968",20936
"18969",25441
"18970",16027
"18971",14582
"18972",20308
"18973",16637
"18974",13084
"18975",22663
"18976",10125
"18977",13297
"18978",17814
"18979",11432
"18980",17247
"18981",17069
"18982",9560
"18983",10895
"18984",23366
"18985",18083
"18986",12441
"18987",20404
"18988",13038
"18989",17009
"18990",14646
"18991",18526
"18992",11020
"18993",18681
"18994",32068
"18995",28211
"18996",21191
"18997",17240
"18998",13828
"18999",26028
"19000",10638
"19001",18864
"19002",12943
"19003",11088
"19004",13488
"19005",25665
"19006",32315
"19007",10544
"19008",19563
"19009",13724
"19010",16374
"19011",8499
"19012",15625
"19013",10305
"19014",16515
"19015",22797
"19016",16145
"19017",33712
"19018",14727
"19019",11938
"19020",15454
"19021",12309
"19022",16357
"19023",16241
"19024",23489
"19025",12618
"19026",26442
"19027",19885
"19028",11984
"19029",30836
"19030",12820
"19031",22976
"19032",23191
"19033",21996
"19034",8049
"19035",13010
"19036",28094
"19037",12282
"19038",16115
"19039",14641
"19040",26746
"19041",13664
"19042",14645
"19043",8349
"19044",19238
"19045",17222
"19046",28143
"19047",21601
"19048",23787
"19049",12503
"19050",14996
"19051",13714
"19052",24113
"19053",20791
"19054",37411
"19055",29356
"19056",12211
"19057",12238
"19058",16880
"19059",8343
"19060",34888
"19061",26123
"19062",15668
"19063",13831
"19064",12294
"19065",20643
"19066",13141
"19067",9645
"19068",11952
"19069",17186
"19070",23407
"19071",11516
"19072",15947
"19073",29859
"19074",9938
"19075",14731
"19076",38231
"19077",26058
"19078",16112
"19079",18775
"19080",15012
"19081",20756
"19082",16067
"19083",14888
"19084",21297
"19085",10886
"19086",12388
"19087",13528
"19088",23956
"19089",11029
"19090",21730
"19091",7827
"19092",21125
"19093",11359
"19094",11842
"19095",28507
"19096",23803
"19097",12646
"19098",17946
"19099",19098
"19100",23523
"19101",17965
"19102",19409
"19103",24728
"19104",15878
"19105",16355
"19106",17622
"19107",16062
"19108",11535
"19109",17264
"19110",16399
"19111",15260
"19112",22181
"19113",13808
"19114",23038
"19115",13542
"19116",13770
"19117",16513
"19118",12339
"19119",7685
"19120",9058
"19121",21396
"19122",15050
"19123",19044
"19124",14043
"19125",15096
"19126",12724
"19127",8767
"19128",18795
"19129",12308
"19130",13499
"19131",14881
"19132",15005
"19133",18385
"19134",10815
"19135",17532
"19136",15960
"19137",19815
"19138",12073
"19139",17055
"19140",17920
"19141",23279
"19142",12682
"19143",18786
"19144",34488
"19145",17207
"19146",16361
"19147",14352
"19148",15292
"19149",12488
"19150",26136
"19151",41958
"19152",30068
"19153",16064
"19154",18307
"19155",26658
"19156",22839
"19157",18902
"19158",10886
"19159",18565
"19160",13275
"19161",21574
"19162",15407
"19163",18457
"19164",8984
"19165",15802
"19166",17061
"19167",12957
"19168",15392
"19169",21377
"19170",13664
"19171",22170
"19172",12669
"19173",15343
"19174",15814
"19175",16563
"19176",23802
"19177",14957
"19178",16959
"19179",18791
"19180",16989
"19181",12647
"19182",18808
"19183",20523
"19184",9635
"19185",18339
"19186",13205
"19187",8962
"19188",11857
"19189",15222
"19190",13213
"19191",27730
"19192",13792
"19193",16226
"19194",14133
"19195",36532
"19196",11174
"19197",7945
"19198",13987
"19199",25474
"19200",33238
"19201",12734
"19202",13355
"19203",12215
"19204",19693
"19205",19589
"19206",12219
"19207",22319
"19208",8990
"19209",22186
"19210",10652
"19211",17702
"19212",10180
"19213",9730
"19214",29783
"19215",19754
"19216",17586
"19217",18253
"19218",16468
"19219",26126
"19220",19137
"19221",19096
"19222",19979
"19223",10343
"19224",8243
"19225",13296
"19226",7511
"19227",13506
"19228",20105
"19229",19123
"19230",34346
"19231",10010
"19232",19596
"19233",17429
"19234",20999
"19235",14931
"19236",13800
"19237",14605
"19238",11291
"19239",11864
"19240",12487
"19241",9306
"19242",15353
"19243",20138
"19244",10654
"19245",19954
"19246",19818
"19247",10080
"19248",16158
"19249",22326
"19250",19781
"19251",17494
"19252",12056
"19253",21325
"19254",25520
"19255",12750
"19256",15164
"19257",10571
"19258",18438
"19259",20889
"19260",15293
"19261",17893
"19262",9706
"19263",11779
"19264",9699
"19265",13159
"19266",29098
"19267",30088
"19268",8982
"19269",13962
"19270",9267
"19271",15480
"19272",12488
"19273",21649
"19274",26751
"19275",16010
"19276",17974
"19277",21430
"19278",9736
"19279",10725
"19280",23722
"19281",14687
"19282",32349
"19283",24456
"19284",9208
"19285",26504
"19286",22235
"19287",27581
"19288",16317
"19289",9787
"19290",14276
"19291",19414
"19292",12053
"19293",19344
"19294",14056
"19295",15505
"19296",15726
"19297",38778
"19298",27915
"19299",22456
"19300",16791
"19301",16989
"19302",12668
"19303",15436
"19304",25927
"19305",10410
"19306",16266
"19307",15307
"19308",19537
"19309",20326
"19310",18612
"19311",31380
"19312",22117
"19313",17261
"19314",14221
"19315",21361
"19316",15280
"19317",15715
"19318",17121
"19319",11722
"19320",21883
"19321",15152
"19322",15492
"19323",19706
"19324",24181
"19325",14098
"19326",14140
"19327",16729
"19328",8000
"19329",21601
"19330",13845
"19331",10969
"19332",16592
"19333",12635
"19334",13709
"19335",17341
"19336",28557
"19337",25418
"19338",7996
"19339",12943
"19340",12074
"19341",19283
"19342",13866
"19343",8751
"19344",16686
"19345",18411
"19346",24154
"19347",12546
"19348",16626
"19349",30309
"19350",22493
"19351",16388
"19352",12504
"19353",18877
"19354",18587
"19355",25339
"19356",13297
"19357",10179
"19358",12169
"19359",16081
"19360",13894
"19361",19998
"19362",16568
"19363",13235
"19364",18038
"19365",15938
"19366",26639
"19367",14238
"19368",14468
"19369",13268
"19370",21593
"19371",15139
"19372",21697
"19373",21360
"19374",14305
"19375",19589
"19376",31030
"19377",18379
"19378",28497
"19379",15695
"19380",15248
"19381",14472
"19382",16563
"19383",11008
"19384",23219
"19385",25248
"19386",16111
"19387",12613
"19388",18162
"19389",13099
"19390",20553
"19391",13266
"19392",20782
"19393",23504
"19394",14092
"19395",15008
"19396",12603
"19397",17071
"19398",9426
"19399",21416
"19400",19733
"19401",24645
"19402",17886
"19403",13602
"19404",12318
"19405",21121
"19406",19180
"19407",14524
"19408",13818
"19409",13004
"19410",14020
"19411",11107
"19412",30382
"19413",10544
"19414",20087
"19415",23853
"19416",21740
"19417",11048
"19418",21328
"19419",9763
"19420",15072
"19421",24092
"19422",17702
"19423",10594
"19424",13803
"19425",19583
"19426",13107
"19427",24694
"19428",19147
"19429",10145
"19430",21312
"19431",13967
"19432",18065
"19433",17296
"19434",14106
"19435",23176
"19436",11552
"19437",31688
"19438",15326
"19439",14413
"19440",21946
"19441",12341
"19442",21380
"19443",24993
"19444",27202
"19445",12358
"19446",16108
"19447",17215
"19448",9553
"19449",17112
"19450",16424
"19451",31936
"19452",30649
"19453",13497
"19454",18897
"19455",30501
"19456",16281
"19457",24770
"19458",16059
"19459",14393
"19460",12169
"19461",14464
"19462",13566
"19463",19691
"19464",15884
"19465",8274
"19466",17742
"19467",16297
"19468",14376
"19469",16480
"19470",26299
"19471",8431
"19472",13390
"19473",14104
"19474",10926
"19475",24975
"19476",12677
"19477",18184
"19478",10707
"19479",14861
"19480",16531
"19481",21464
"19482",10897
"19483",14314
"19484",16360
"19485",17073
"19486",19450
"19487",16031
"19488",9738
"19489",13685
"19490",15905
"19491",21275
"19492",7425
"19493",16241
"19494",8262
"19495",12831
"19496",21902
"19497",17636
"19498",30486
"19499",12588
"19500",30674
"19501",16619
"19502",13674
"19503",24876
"19504",21331
"19505",24660
"19506",21401
"19507",20641
"19508",17277
"19509",16383
"19510",16263
"19511",11882
"19512",16847
"19513",22446
"19514",13836
"19515",19938
"19516",13996
"19517",15465
"19518",12477
"19519",31217
"19520",16167
"19521",17036
"19522",25097
"19523",13939
"19524",16901
"19525",14047
"19526",27034
"19527",26460
"19528",15279
"19529",16456
"19530",24340
"19531",27303
"19532",17699
"19533",13335
"19534",8951
"19535",25198
"19536",37932
"19537",12573
"19538",17353
"19539",12022
"19540",18518
"19541",7914
"19542",12041
"19543",9629
"19544",24631
"19545",23947
"19546",15039
"19547",35191
"19548",28603
"19549",17174
"19550",29924
"19551",26163
"19552",35286
"19553",13289
"19554",17215
"19555",22383
"19556",41920
"19557",18360
"19558",15589
"19559",25914
"19560",8472
"19561",19924
"19562",31948
"19563",12003
"19564",6500
"19565",21226
"19566",13190
"19567",37978
"19568",13718
"19569",20367
"19570",16640
"19571",7401
"19572",12350
"19573",24421
"19574",13286
"19575",19202
"19576",12432
"19577",15888
"19578",23411
"19579",16128
"19580",9404
"19581",13203
"19582",28967
"19583",22317
"19584",21960
"19585",10738
"19586",13828
"19587",18726
