omega,p,omega_nd,N,lp__
0.207227936496749,0.0192596304933726,0.191707382708225,6335,-3024.13053088185
0.291463920706785,0.0141288478901723,0.276991770971419,8910,-3024.45076438604
0.18282399972335,0.0223886548658632,0.166512824943214,5540,-3024.86158251695
0.348711557440705,0.0117971960179614,0.335359277988722,10704,-3025.41739888582
0.29237115970143,0.0151262443168692,0.27685723396145,8819,-3027.05759632393
0.329098963053861,0.012074461963972,0.315829879719324,10113,-3024.93335101725
0.286758937700446,0.0148499029973422,0.271706068369147,8783,-3025.20956420821
0.28198199682525,0.0136904255118457,0.268238833330409,8878,-3024.65156801116
0.224180012677316,0.0165344357498681,0.210015093569148,6767,-3025.80271537759
0.214433043970506,0.0188872874124619,0.198810114979015,6587,-3024.03166241765
0.250834628890518,0.0163123742776744,0.235700048206857,7754,-3023.99360074371
0.190876452158249,0.0206050790969385,0.175313591853464,5852,-3024.61738320886
0.476619047290223,0.00861492320898571,0.465839973125657,14466,-3028.22797491466
0.309970941416708,0.0132022713924422,0.295940148627895,9345,-3024.64982008685
0.251952423824151,0.0165904778887468,0.236516324720554,7711,-3024.35715703339
0.327679985572502,0.0123075463592761,0.31418702755273,10067,-3024.86631862484
0.24117090284302,0.0157450734358748,0.226948512377635,7408,-3024.82207060343
0.25264251685862,0.0164211672077117,0.237333311548889,7670,-3024.20237432721
0.327775635965736,0.0121635670621325,0.314437667165893,9926,-3024.88867512416
0.299958746130545,0.0134450152954972,0.285941957897353,9177,-3024.4060160385
0.215772770767285,0.0181204501382523,0.20070304211228,6576,-3024.21974846893
0.259530966821665,0.0146824899123948,0.245572954981285,7966,-3024.79018819584
0.220797956252165,0.0186546804781299,0.20502533564513,6705,-3024.12563353036
0.240878298196681,0.0156660682846819,0.226738365420802,7580,-3025.03686776761
0.284830832976503,0.0148017079879491,0.269889079941323,8631,-3024.86781592147
0.309395998385764,0.0132453929622179,0.295334615994451,9462,-3024.65578289139
0.267464907269511,0.0151905613074756,0.252738756205895,8175,-3024.043342546
0.176654907516966,0.0218468342309762,0.161160000809612,5441,-3025.46061688556
0.273332134702285,0.0140227285476415,0.259534052406378,8391,-3024.73962242256
0.315040860074882,0.0134748648458782,0.300590146559532,9563,-3025.52839588793
0.241664564579738,0.0160831958914742,0.227120082034199,7459,-3024.21286627626
0.194866564338822,0.0209348007245217,0.17880302984421,5970,-3024.44469406275
0.198204616664201,0.0200130806455227,0.182629375691671,6200,-3024.34292496153
0.324820719459059,0.0126542357693206,0.311014697048307,9862,-3024.9548506017
0.248209892716978,0.0168528006600679,0.232693433176169,7625,-3024.35986839543
0.21855714800922,0.0183402291044706,0.203162118337901,6645,-3023.97270293069
0.207560414147804,0.0182809780982579,0.19279588620452,6374,-3025.05552137095
0.249723735642507,0.0166309057526264,0.234344513141818,7856,-3024.2106183554
0.217366353249812,0.0193980720066499,0.201165807148704,6651,-3024.66028542404
0.224564662702402,0.0170003551279018,0.209988704522644,6834,-3024.68958437001
0.325306607260384,0.0119285231962678,0.312277885125062,9986,-3025.20050031852
0.218394746653556,0.0181713379137153,0.20314739031152,6703,-3024.01940367285
0.295926584671365,0.0138692304719985,0.281587077823917,9188,-3024.46851696455
0.260551188730367,0.0154683057591833,0.245816264230709,8015,-3023.95896752708
0.209327610204895,0.0195714433902862,0.193440035901962,6416,-3024.19139473385
0.319745509414797,0.0121818499189101,0.306565602997722,9894,-3025.02688113918
0.245630345576173,0.0169967188987979,0.230096062613583,7496,-3024.30780882732
0.253905386334672,0.0161843141472869,0.238762826116674,7741,-3024.05750341883
0.196486733192354,0.0189712166795657,0.181804975051783,5995,-3025.93077457464
0.17328696828849,0.0232012592830674,0.157111112397567,5358,-3025.17155432633
0.222387648645442,0.0179375944605278,0.207130727431784,6776,-3023.95493445596
0.297393450609448,0.012662049507727,0.284254329341289,9217,-3025.62791008083
0.26524052350832,0.0143132697639076,0.251431973065767,8088,-3024.95367822207
0.252891985162041,0.0158604628105508,0.238088992149307,7818,-3023.91416541832
0.269084486821685,0.0135738800537786,0.255858489007627,8330,-3026.6837529504
0.288070318892696,0.0137881134420366,0.274045181074831,8792,-3024.28356378489
0.164937456599597,0.0244534760898939,0.148586907061559,5094,-3025.63869843617
0.329048999481186,0.0120995253717531,0.315753575403616,10078,-3024.91973258161
0.151431395395739,0.0250326712055359,0.135852370561959,4610,-3027.51504968373
0.162684425127378,0.0237869548462949,0.146945594955435,5017,-3026.15008447097
0.356658589924203,0.0109884588622752,0.344084897008996,10946,-3025.62320001668
0.244344630656719,0.0160786836389978,0.229691761289413,7474,-3024.03962414743
0.279688976760516,0.0149788808863457,0.264741960611489,8567,-3024.63793463307
0.206723276292302,0.019149004579166,0.191318640554791,6285,-3024.19108595501
0.297115511884645,0.014646081090427,0.281943098747403,9065,-3026.25588044291
0.250831863555054,0.015659145373369,0.23629585694108,7792,-3024.06352832052
0.293652094371218,0.0134510188273299,0.279806082963924,9071,-3024.40878339529
0.284606880026003,0.0142313998611553,0.27024270632481,8700,-3024.20911649089
0.268410701990652,0.0150018042004706,0.253831959658202,8161,-3024.02070542528
0.209025850265351,0.0196946568267961,0.193057668145922,6526,-3024.257445103
0.329962667697757,0.0122912846489298,0.316437758795842,9879,-3024.92654173079
0.284711418290744,0.0141953541854979,0.270380027938738,8652,-3024.20260363948
0.242458531158304,0.0168133301693368,0.227228201554421,7365,-3023.93681467137
0.301111013527673,0.0141825470710991,0.2862977915124,9133,-3025.51299271125
0.172910243850384,0.0217014671441758,0.157779599470475,5391,-3026.4785234676
0.292888925929016,0.0140094835609216,0.27849543685724,8963,-3024.42284740577
0.215909038898038,0.0184360630502332,0.200574361572619,6693,-3024.02514230554
0.261408269474086,0.014915046966525,0.247163345116513,8141,-3024.24217578895
0.387226103807752,0.0108825369045282,0.374326988114877,11890,-3026.73130412229
0.368930398359469,0.0104791289499718,0.356754114657708,11294,-3026.14088949536
0.21947027182254,0.0198686081691765,0.202765414247254,6755,-3025.94614427803
0.307024247652083,0.0136990202504549,0.292548860238415,9300,-3025.11739353001
0.183961954135292,0.0219297820774846,0.167897621883411,5525,-3024.7213062067
0.260058044460531,0.0160400284169766,0.244804411713502,7911,-3024.35571885398
0.368306798742362,0.0105865314948059,0.356015041165447,11199,-3025.95036462826
0.428393654574575,0.00951443130770169,0.416730908311304,13112,-3027.0397619753
0.225004758898279,0.0179568882271971,0.209600415809036,6837,-3023.92761714527
0.333619888550393,0.011267904432372,0.321144459515672,10218,-3026.31050056875
0.332864227147592,0.0118969242686582,0.319711010427286,10201,-3025.03094039718
0.306917111205436,0.0127718180960628,0.293417744308501,9400,-3024.70531598654
0.205513933277986,0.0180529073971041,0.191039347882929,6313,-3025.95800787429
0.291057057736169,0.0139654840472422,0.276763021201212,9000,-3024.31125297398
0.244798859919775,0.0155214515299026,0.230628974454002,7504,-3024.80877472609
0.259374094442983,0.0159334109103585,0.244247329609389,8010,-3024.1726010242
0.224479961856246,0.0172146636224524,0.209727265529309,6924,-3024.37310760725
0.231659589077128,0.0179674480959811,0.215917477734502,7080,-3024.24718394042
0.188022096975871,0.0213274561260759,0.172115983335356,5700,-3024.57712070985
0.294058545862826,0.0132715430649178,0.280384450813476,8997,-3024.58466941228
0.456706775801669,0.00876098208827247,0.445812269263916,13853,-3027.64389488633
0.222677538500429,0.0174921047748964,0.207779052343405,6777,-3024.2230301216
0.220192873861264,0.0185120310821415,0.204570368480252,6700,-3024.01296074285
0.218018792568097,0.0182297343687646,0.202742799030686,6721,-3024.01265383045
0.23077076213715,0.0163930150655209,0.216427408195671,7201,-3024.95559742012
0.224107918696516,0.0189257992768326,0.207934387623814,6799,-3024.78161391189
0.285070886615466,0.0148801608283621,0.270042802088828,8722,-3025.05798499635
0.276459480686196,0.0147074199050059,0.261888604888878,8378,-3024.13579194145
0.159152460907425,0.0245987037823653,0.143185644051291,4834,-3026.18804913913
0.22638280355416,0.0169486019488161,0.211764991238185,6983,-3024.53882871056
0.244388427276644,0.0168250089371238,0.229063038820703,7508,-3024.03246601599
0.286903078397399,0.0133030737799015,0.273401100636422,8792,-3025.02170266641
0.200405099288056,0.0205711166650262,0.184268299516607,6105,-3024.43781413018
0.263271568537554,0.0161035044728712,0.247832459467398,7977,-3024.8173723299
0.205475651600454,0.019439328921499,0.189913876991246,6284,-3024.15739976205
0.245323248280445,0.016986752726513,0.229811442855403,7616,-3024.26674392595
0.189939255694804,0.0211241948827408,0.174054914230106,5791,-3024.51650567694
0.249993520731997,0.0161607559180859,0.235032297947553,7673,-3023.90661814905
0.255779559975571,0.0163178164088331,0.240437323986783,7756,-3024.34214439886
0.197689231900411,0.0210020226546946,0.181394468888331,6093,-3024.6213028429
0.224775936224932,0.0184305974780515,0.208983947190607,6923,-3024.18917776821
0.322525085550595,0.0125894290080267,0.30884206153706,9822,-3024.7991193278
