"","x"
"17899",2751
"17900",5581
"17901",7451
"17902",7994
"17903",1844
"17904",2458
"17905",17426
"17906",7538
"17907",4584
"17908",1616
"17909",3694
"17910",9148
"17911",6218
"17912",9529
"17913",13796
"17914",10334
"17915",5333
"17916",6471
"17917",9523
"17918",3781
"17919",4302
"17920",12081
"17921",11609
"17922",6039
"17923",934
"17924",12391
"17925",9235
"17926",22020
"17927",3059
"17928",2404
"17929",2271
"17930",5527
"17931",15726
"17932",13685
"17933",13376
"17934",3280
"17935",5859
"17936",2499
"17937",11864
"17938",4208
"17939",41535
"17940",9624
"17941",1503
"17942",2410
"17943",7481
"17944",19458
"17945",24380
"17946",10303
"17947",18957
"17948",3100
"17949",2477
"17950",2751
"17951",31017
"17952",9257
"17953",861
"17954",4821
"17955",8283
"17956",20453
"17957",8153
"17958",17014
"17959",7204
"17960",4907
"17961",9950
"17962",6328
"17963",16020
"17964",4507
"17965",8550
"17966",19143
"17967",1946
"17968",5182
"17969",10497
"17970",10220
"17971",1866
"17972",1643
"17973",10234
"17974",1617
"17975",1987
"17976",7191
"17977",2949
"17978",6307
"17979",6015
"17980",4320
"17981",22153
"17982",1623
"17983",24591
"17984",22187
"17985",9523
"17986",18287
"17987",1363
"17988",5580
"17989",11142
"17990",3537
"17991",11080
"17992",18349
"17993",10594
"17994",993
"17995",10076
"17996",9838
"17997",27363
"17998",1094
"17999",10110
"18000",4054
"18001",6290
"18002",2112
"18003",2293
"18004",11398
"18005",7493
"18006",7546
"18007",6461
"18008",1877
"18009",2026
"18010",4418
"18011",15434
"18012",3989
"18013",2545
"18014",2321
"18015",11124
"18016",20631
"18017",2005
"18018",12698
"18019",5629
"18020",6875
"18021",8023
"18022",10483
"18023",1863
"18024",15237
"18025",8483
"18026",7865
"18027",3027
"18028",4919
"18029",8510
"18030",10282
"18031",3479
"18032",11693
"18033",3341
"18034",12065
"18035",2736
"18036",1355
"18037",3846
"18038",5887
"18039",4051
"18040",219
"18041",2989
"18042",1416
"18043",13517
"18044",11118
"18045",5829
"18046",5615
"18047",1363
"18048",13157
"18049",8082
"18050",13837
"18051",2960
"18052",6813
"18053",2760
"18054",9809
"18055",1272
"18056",13737
"18057",9377
"18058",8890
"18059",7007
"18060",8165
"18061",13045
"18062",6621
"18063",11550
"18064",13202
"18065",12697
"18066",4528
"18067",1917
"18068",5354
"18069",13757
"18070",1690
"18071",7247
"18072",12920
"18073",14760
"18074",5392
"18075",7824
"18076",6454
"18077",3921
"18078",16457
"18079",8981
"18080",5321
"18081",2257
"18082",19523
"18083",4275
"18084",3269
"18085",1740
"18086",5225
"18087",12040
"18088",11707
"18089",6096
"18090",5964
"18091",3808
"18092",3244
"18093",3184
"18094",5300
"18095",3329
"18096",6828
"18097",5787
"18098",3530
"18099",11558
"18100",20563
"18101",2859
"18102",6027
"18103",654
"18104",7650
"18105",8106
"18106",4235
"18107",2321
"18108",5093
"18109",6027
"18110",10876
"18111",6650
"18112",16917
"18113",9429
"18114",7648
"18115",15607
"18116",10547
"18117",8579
"18118",10827
"18119",5339
"18120",8469
"18121",12061
"18122",2572
"18123",294
"18124",4483
"18125",6070
"18126",9028
"18127",3717
"18128",3693
"18129",4779
"18130",4162
"18131",9113
"18132",7879
"18133",5300
"18134",11349
"18135",11849
"18136",4968
"18137",7159
"18138",14087
"18139",8640
"18140",2052
"18141",4444
"18142",11504
"18143",9284
"18144",2927
"18145",8259
"18146",9479
"18147",9716
"18148",10292
"18149",14921
"18150",10259
"18151",7838
"18152",8713
"18153",1536
"18154",13561
"18155",8323
"18156",15264
"18157",21123
"18158",14238
"18159",10864
"18160",10675
"18161",4969
"18162",16163
"18163",4263
"18164",20119
"18165",6125
"18166",17868
"18167",4244
"18168",8219
"18169",6336
"18170",5958
"18171",3087
"18172",4095
"18173",7941
"18174",4647
"18175",4523
"18176",4764
"18177",4469
"18178",3188
"18179",4667
"18180",7685
"18181",5192
"18182",3487
"18183",7072
"18184",6457
"18185",3337
"18186",5280
"18187",14452
"18188",1247
"18189",2974
"18190",6846
"18191",3750
"18192",10583
"18193",11896
"18194",2064
"18195",6488
"18196",25737
"18197",8000
"18198",5241
"18199",12253
"18200",4052
"18201",2600
"18202",432
"18203",994
"18204",16408
"18205",14885
"18206",3198
"18207",4840
"18208",7485
"18209",17326
"18210",19450
"18211",10004
"18212",7267
"18213",6850
"18214",5264
"18215",4259
"18216",2112
"18217",16383
"18218",7005
"18219",762
"18220",2941
"18221",6525
"18222",25228
"18223",9534
"18224",10577
"18225",19189
"18226",4118
"18227",6338
"18228",3067
"18229",7995
"18230",2721
"18231",2998
"18232",3489
"18233",7684
"18234",5242
"18235",2444
"18236",13552
"18237",5592
"18238",9779
"18239",30836
"18240",27012
"18241",8225
"18242",7038
"18243",16903
"18244",10095
"18245",6912
"18246",18448
"18247",13097
"18248",15110
"18249",13119
"18250",11416
"18251",14101
"18252",3612
"18253",4758
"18254",4067
"18255",3768
"18256",8245
"18257",3887
"18258",5606
"18259",13176
"18260",4682
"18261",14015
"18262",13535
"18263",8784
"18264",3094
"18265",4469
"18266",6172
"18267",5633
"18268",11138
"18269",5693
"18270",2918
"18271",10870
"18272",5472
"18273",6054
"18274",6699
"18275",3738
"18276",1680
"18277",17956
"18278",13270
"18279",7996
"18280",9237
"18281",14739
"18282",14080
"18283",1690
"18284",10502
"18285",17735
"18286",4244
"18287",10399
"18288",6402
"18289",7974
"18290",13485
"18291",9081
"18292",5847
"18293",23549
"18294",2200
"18295",11121
"18296",2637
"18297",7048
"18298",11124
"18299",659
"18300",24068
"18301",5790
"18302",5724
"18303",6174
"18304",3048
"18305",14766
"18306",9595
"18307",13327
"18308",14619
"18309",3045
"18310",13420
"18311",14796
"18312",15900
"18313",12580
"18314",6591
"18315",3979
"18316",2655
"18317",21182
"18318",2781
"18319",4454
"18320",11473
"18321",2716
"18322",10472
"18323",17303
"18324",9625
"18325",6757
"18326",2391
"18327",15044
"18328",5638
"18329",2669
"18330",6926
"18331",4531
"18332",2682
"18333",11316
"18334",3944
"18335",12183
"18336",11769
"18337",16401
"18338",13703
"18339",14627
"18340",18093
"18341",6247
"18342",864
"18343",7859
"18344",34097
"18345",15360
"18346",2068
"18347",13787
"18348",4826
"18349",9814
"18350",4720
"18351",4040
"18352",11580
"18353",6195
"18354",6352
"18355",23728
"18356",8579
"18357",4699
"18358",3243
"18359",14747
"18360",6834
"18361",8964
"18362",5837
"18363",2467
"18364",7006
"18365",6369
"18366",3298
"18367",4959
"18368",6312
"18369",21547
"18370",13382
"18371",11723
"18372",9849
"18373",4725
"18374",3947
"18375",10562
"18376",2462
"18377",14577
"18378",8809
"18379",7625
"18380",5681
"18381",12105
"18382",7566
"18383",6859
"18384",5835
"18385",1230
"18386",892
"18387",5994
"18388",7207
"18389",8218
"18390",6054
"18391",2121
"18392",1205
"18393",21443
"18394",3690
"18395",5083
"18396",14434
"18397",13721
"18398",24155
"18399",21060
"18400",2771
"18401",16811
"18402",14953
"18403",10198
"18404",17241
"18405",6048
"18406",2251
"18407",3236
"18408",5924
"18409",18499
"18410",7112
"18411",1362
"18412",2262
"18413",14614
"18414",1807
"18415",24518
"18416",6718
"18417",5185
"18418",15534
"18419",20543
"18420",10990
"18421",2035
"18422",409
"18423",6839
"18424",5416
"18425",4622
"18426",9295
"18427",3651
"18428",9882
"18429",15448
"18430",9110
"18431",3593
"18432",6367
"18433",9908
"18434",13247
"18435",12787
"18436",6542
"18437",11233
"18438",9610
"18439",2460
"18440",4588
"18441",15949
"18442",5114
"18443",14087
"18444",5295
"18445",12060
"18446",9484
"18447",4970
"18448",689
"18449",6933
"18450",4820
"18451",6321
"18452",11749
"18453",5579
"18454",22819
"18455",2658
"18456",2272
"18457",10114
"18458",4952
"18459",3071
"18460",7530
"18461",1628
"18462",1811
"18463",12414
"18464",7075
"18465",17137
"18466",11955
"18467",3993
"18468",16406
"18469",16975
"18470",9735
"18471",5786
"18472",25345
"18473",5395
"18474",16308
"18475",13709
"18476",3276
"18477",6222
"18478",1617
"18479",16179
"18480",2709
"18481",3482
"18482",8165
"18483",5422
"18484",3352
"18485",10412
"18486",9270
"18487",2609
"18488",5275
"18489",10452
"18490",3349
"18491",4815
"18492",10373
"18493",8026
"18494",14825
"18495",11239
"18496",661
"18497",14650
"18498",7434
"18499",7023
"18500",3629
"18501",4265
"18502",23227
"18503",3909
"18504",7209
"18505",9254
"18506",9265
"18507",6087
"18508",3989
"18509",2641
"18510",14200
"18511",3055
"18512",1061
"18513",3300
"18514",1253
"18515",7895
"18516",2501
"18517",11890
"18518",5631
"18519",5390
"18520",2975
"18521",7917
"18522",20195
"18523",13699
"18524",15964
"18525",7615
"18526",17307
"18527",7356
"18528",3887
"18529",3248
"18530",10078
"18531",1779
"18532",14508
"18533",6624
"18534",7392
"18535",3794
"18536",7756
"18537",6172
"18538",7007
"18539",3562
"18540",5153
"18541",3270
"18542",8445
"18543",25981
"18544",9963
"18545",11380
"18546",4486
"18547",4017
"18548",20859
"18549",8744
"18550",5059
"18551",6138
"18552",7802
"18553",4999
"18554",4179
"18555",2401
"18556",10646
"18557",2951
"18558",7758
"18559",13471
"18560",2221
"18561",17741
"18562",5184
"18563",10276
"18564",686
"18565",8761
"18566",20340
"18567",2586
"18568",789
"18569",17971
"18570",4413
"18571",19788
"18572",4592
"18573",18131
"18574",10530
"18575",11790
"18576",16110
"18577",3349
"18578",24472
"18579",9249
"18580",10650
"18581",1285
"18582",2358
"18583",2699
"18584",3987
"18585",11475
"18586",5005
"18587",11332
"18588",2062
"18589",4947
"18590",3602
"18591",5012
"18592",5603
"18593",17981
"18594",1881
"18595",5206
"18596",8179
"18597",4306
"18598",6316
"18599",3901
"18600",3642
"18601",2940
"18602",5873
"18603",5245
"18604",3583
"18605",18678
"18606",19145
"18607",16384
"18608",8588
"18609",5676
"18610",9364
"18611",5593
"18612",11052
"18613",4137
"18614",7424
"18615",9296
"18616",15170
"18617",7401
"18618",8709
"18619",6373
"18620",2274
"18621",2119
"18622",2296
"18623",10737
"18624",8126
"18625",3050
"18626",12841
"18627",14455
"18628",16944
"18629",2253
"18630",15110
"18631",3982
"18632",11284
"18633",3355
"18634",8638
"18635",8878
"18636",4777
"18637",8308
"18638",15704
"18639",23968
"18640",12248
"18641",4482
"18642",1194
"18643",5940
"18644",6216
"18645",4991
"18646",3471
"18647",32397
"18648",3866
"18649",8591
"18650",10727
"18651",15108
"18652",5221
"18653",12538
"18654",5508
"18655",2791
"18656",5388
"18657",2775
"18658",5125
"18659",4155
"18660",12826
"18661",3110
"18662",9810
"18663",23290
"18664",10061
"18665",1344
"18666",9432
"18667",8899
"18668",6334
"18669",5432
"18670",13870
"18671",6314
"18672",3494
"18673",10199
"18674",689
"18675",11084
"18676",24908
"18677",1167
"18678",11409
"18679",8221
"18680",7713
"18681",279
"18682",3093
"18683",8332
"18684",1324
"18685",1027
"18686",7371
"18687",12838
"18688",10543
"18689",782
"18690",12370
"18691",4768
"18692",8308
"18693",1978
"18694",5318
"18695",2202
"18696",10687
"18697",6780
"18698",6872
"18699",6641
"18700",2562
"18701",10671
"18702",917
"18703",14348
"18704",2658
"18705",7737
"18706",22380
"18707",9380
"18708",13427
"18709",1809
"18710",5291
"18711",7071
"18712",2989
"18713",2487
"18714",8993
"18715",2099
"18716",19270
"18717",14037
"18718",6855
"18719",2724
"18720",4157
"18721",18959
"18722",4660
"18723",18968
"18724",5463
"18725",20839
"18726",12645
"18727",4821
"18728",21284
"18729",3600
"18730",7575
"18731",8001
"18732",10394
"18733",3467
"18734",6449
"18735",10763
"18736",10704
"18737",459
"18738",9920
"18739",14702
"18740",5848
"18741",4841
"18742",1876
"18743",1459
"18744",5014
"18745",6468
"18746",7185
"18747",1679
"18748",18285
"18749",7766
"18750",14270
"18751",3425
"18752",17098
"18753",639
"18754",13582
"18755",1884
"18756",9332
"18757",1249
"18758",7902
"18759",19715
"18760",4920
"18761",7110
"18762",11703
"18763",14551
"18764",4036
"18765",12786
"18766",8241
"18767",15246
"18768",7667
"18769",11172
"18770",1829
"18771",4906
"18772",14578
"18773",6778
"18774",19449
"18775",12191
"18776",7385
"18777",11228
"18778",3660
"18779",11788
"18780",19872
"18781",10455
"18782",11414
"18783",5833
"18784",4648
"18785",2777
"18786",8932
"18787",21901
"18788",4089
"18789",6326
"18790",3137
"18791",10713
"18792",4648
"18793",5632
"18794",6368
"18795",8067
"18796",7827
"18797",8292
"18798",5319
"18799",6451
"18800",13568
"18801",9287
"18802",5589
"18803",12237
"18804",7002
"18805",5242
"18806",8825
"18807",13167
"18808",1678
"18809",7570
"18810",3612
"18811",10971
"18812",5796
"18813",5868
"18814",6352
"18815",16260
"18816",5278
"18817",8499
"18818",6259
"18819",4633
"18820",7501
"18821",8795
"18822",5176
"18823",5506
"18824",8630
"18825",17535
"18826",12184
"18827",2408
"18828",563
"18829",2590
"18830",2913
"18831",3116
"18832",5501
"18833",18577
"18834",3480
"18835",3028
"18836",7768
"18837",6116
"18838",1745
"18839",7519
"18840",7688
"18841",15081
"18842",9075
"18843",20127
"18844",4492
"18845",181
"18846",3038
"18847",1232
"18848",12315
"18849",13477
"18850",2116
"18851",6522
"18852",24673
"18853",5885
"18854",8748
"18855",5798
"18856",37248
"18857",4641
"18858",16607
"18859",11952
"18860",8759
"18861",10766
"18862",6159
"18863",1897
"18864",3010
"18865",1121
"18866",2581
"18867",4919
"18868",1720
"18869",9068
"18870",4812
"18871",5503
"18872",8093
"18873",9293
"18874",1299
"18875",8307
"18876",1337
"18877",11442
"18878",6419
"18879",2455
"18880",579
"18881",7191
"18882",5087
"18883",3522
"18884",6822
"18885",24944
"18886",14686
"18887",3984
"18888",7331
"18889",14783
"18890",9962
"18891",532
"18892",3497
"18893",6028
"18894",14103
"18895",4817
"18896",8529
"18897",13319
"18898",9794
"18899",1293
"18900",5647
"18901",7178
"18902",8356
"18903",8999
"18904",2267
"18905",5472
"18906",2200
"18907",4981
"18908",20994
"18909",28902
"18910",8876
"18911",3395
"18912",11008
"18913",8665
"18914",742
"18915",7001
"18916",27287
"18917",23220
"18918",1469
"18919",3198
"18920",20954
"18921",3004
"18922",5467
"18923",15050
"18924",19220
"18925",3098
"18926",1891
"18927",1855
"18928",3115
"18929",2922
"18930",5509
"18931",3174
"18932",11117
"18933",95
"18934",9151
"18935",1748
"18936",5032
"18937",3779
"18938",11046
"18939",5376
"18940",11982
"18941",6134
"18942",10267
"18943",7923
"18944",13777
"18945",2460
"18946",5022
"18947",5643
"18948",1300
"18949",7257
"18950",5819
"18951",1685
"18952",21620
"18953",6158
"18954",5100
"18955",11181
"18956",7469
"18957",5284
"18958",11668
"18959",14174
"18960",4536
"18961",5276
"18962",8890
"18963",6907
"18964",7395
"18965",22804
"18966",6534
"18967",17201
"18968",13707
"18969",15979
"18970",2696
"18971",5920
"18972",9465
"18973",8539
"18974",3798
"18975",11794
"18976",2940
"18977",3411
"18978",4424
"18979",4752
"18980",10359
"18981",9006
"18982",668
"18983",2117
"18984",13463
"18985",12247
"18986",4318
"18987",8401
"18988",5783
"18989",2662
"18990",4216
"18991",9942
"18992",3341
"18993",10250
"18994",22029
"18995",17023
"18996",13215
"18997",8243
"18998",5227
"18999",12397
"19000",3737
"19001",8182
"19002",5984
"19003",536
"19004",3433
"19005",12962
"19006",22763
"19007",4334
"19008",8263
"19009",3474
"19010",6996
"19011",2684
"19012",1590
"19013",2904
"19014",6084
"19015",16188
"19016",5795
"19017",26859
"19018",3489
"19019",3437
"19020",7957
"19021",2629
"19022",3507
"19023",6916
"19024",16325
"19025",6110
"19026",10766
"19027",9636
"19028",1832
"19029",23260
"19030",2844
"19031",9457
"19032",11121
"19033",16152
"19034",885
"19035",3900
"19036",14127
"19037",3151
"19038",5233
"19039",1760
"19040",16017
"19041",5986
"19042",6011
"19043",1640
"19044",5009
"19045",10392
"19046",19291
"19047",14589
"19048",15205
"19049",4349
"19050",6434
"19051",3760
"19052",4769
"19053",10220
"19054",30841
"19055",21130
"19056",2715
"19057",3375
"19058",7015
"19059",2491
"19060",24552
"19061",17810
"19062",2466
"19063",6952
"19064",4509
"19065",11514
"19066",2226
"19067",1068
"19068",3984
"19069",5611
"19070",14486
"19071",3397
"19072",2555
"19073",18501
"19074",3447
"19075",5867
"19076",26531
"19077",16172
"19078",1384
"19079",10358
"19080",5337
"19081",10355
"19082",4052
"19083",7059
"19084",10936
"19085",3466
"19086",1838
"19087",4702
"19088",11816
"19089",5144
"19090",13520
"19091",450
"19092",9903
"19093",5208
"19094",1329
"19095",21530
"19096",16033
"19097",5465
"19098",7948
"19099",10832
"19100",10582
"19101",4322
"19102",11238
"19103",17136
"19104",6366
"19105",6517
"19106",4592
"19107",8885
"19108",942
"19109",7475
"19110",3480
"19111",6872
"19112",8994
"19113",7629
"19114",10937
"19115",4461
"19116",6329
"19117",9057
"19118",1796
"19119",1310
"19120",2332
"19121",11517
"19122",5733
"19123",11481
"19124",6285
"19125",7859
"19126",1426
"19127",2350
"19128",11768
"19129",4866
"19130",2555
"19131",7724
"19132",2374
"19133",4170
"19134",2427
"19135",7672
"19136",3536
"19137",8106
"19138",6138
"19139",10719
"19140",10169
"19141",12689
"19142",3174
"19143",12428
"19144",24617
"19145",7637
"19146",6214
"19147",3863
"19148",7649
"19149",3323
"19150",16180
"19151",34772
"19152",17331
"19153",4867
"19154",7610
"19155",10935
"19156",15429
"19157",11657
"19158",1442
"19159",7278
"19160",3266
"19161",12479
"19162",7891
"19163",9638
"19164",923
"19165",4710
"19166",4700
"19167",4263
"19168",8844
"19169",9741
"19170",7237
"19171",9130
"19172",2551
"19173",6526
"19174",3601
"19175",7875
"19176",9128
"19177",4931
"19178",8569
"19179",8513
"19180",3998
"19181",2915
"19182",11635
"19183",6390
"19184",2668
"19185",9580
"19186",2688
"19187",1717
"19188",3853
"19189",6936
"19190",3804
"19191",17578
"19192",6594
"19193",1886
"19194",2732
"19195",29427
"19196",2905
"19197",1376
"19198",7014
"19199",19718
"19200",21089
"19201",3270
"19202",1496
"19203",3816
"19204",11652
"19205",7736
"19206",4619
"19207",15796
"19208",3239
"19209",10305
"19210",1610
"19211",7407
"19212",1024
"19213",3577
"19214",20584
"19215",8629
"19216",9158
"19217",8873
"19218",5968
"19219",16429
"19220",3452
"19221",7766
"19222",10617
"19223",2550
"19224",2442
"19225",4120
"19226",1121
"19227",5487
"19228",9477
"19229",8955
"19230",24815
"19231",1791
"19232",9992
"19233",9239
"19234",10618
"19235",7856
"19236",4888
"19237",7747
"19238",1964
"19239",2882
"19240",3621
"19241",970
"19242",6423
"19243",6040
"19244",3221
"19245",13195
"19246",12482
"19247",1078
"19248",5812
"19249",4730
"19250",11359
"19251",3473
"19252",2586
"19253",9474
"19254",14494
"19255",3400
"19256",3254
"19257",3372
"19258",13865
"19259",6071
"19260",5809
"19261",8951
"19262",3481
"19263",5127
"19264",1480
"19265",4962
"19266",20626
"19267",18548
"19268",3237
"19269",1995
"19270",3143
"19271",7064
"19272",1850
"19273",7498
"19274",16940
"19275",6057
"19276",9736
"19277",7268
"19278",2637
"19279",1273
"19280",10256
"19281",4617
"19282",25473
"19283",9467
"19284",1786
"19285",13804
"19286",11566
"19287",20167
"19288",7739
"19289",2112
"19290",4536
"19291",11626
"19292",2391
"19293",12755
"19294",4282
"19295",6808
"19296",6061
"19297",25305
"19298",17186
"19299",11891
"19300",7665
"19301",8806
"19302",5129
"19303",7275
"19304",15498
"19305",2253
"19306",4762
"19307",7304
"19308",11053
"19309",11176
"19310",1977
"19311",18350
"19312",13563
"19313",7542
"19314",8489
"19315",8437
"19316",5704
"19317",5034
"19318",5625
"19319",1889
"19320",13399
"19321",4052
"19322",2506
"19323",11667
"19324",14583
"19325",6166
"19326",3832
"19327",2101
"19328",1293
"19329",13996
"19330",4371
"19331",1927
"19332",8193
"19333",4049
"19334",4610
"19335",7504
"19336",17546
"19337",18309
"19338",1295
"19339",2331
"19340",3369
"19341",11197
"19342",2220
"19343",2419
"19344",4312
"19345",3820
"19346",11911
"19347",1660
"19348",8793
"19349",23370
"19350",12536
"19351",8051
"19352",5474
"19353",11712
"19354",8328
"19355",18787
"19356",2564
"19357",1912
"19358",3310
"19359",4177
"19360",4910
"19361",6434
"19362",10578
"19363",5285
"19364",8297
"19365",8377
"19366",13266
"19367",6586
"19368",3746
"19369",840
"19370",5869
"19371",1249
"19372",10830
"19373",10009
"19374",5988
"19375",12392
"19376",22053
"19377",8937
"19378",21602
"19379",5227
"19380",6349
"19381",8581
"19382",8827
"19383",1014
"19384",13794
"19385",15426
"19386",4582
"19387",3136
"19388",4168
"19389",5022
"19390",10838
"19391",5369
"19392",12426
"19393",14876
"19394",2537
"19395",7109
"19396",3460
"19397",9585
"19398",1676
"19399",12437
"19400",11093
"19401",13277
"19402",3710
"19403",5170
"19404",2302
"19405",9938
"19406",9009
"19407",4567
"19408",4262
"19409",1287
"19410",3860
"19411",3281
"19412",18555
"19413",3344
"19414",12343
"19415",15899
"19416",13173
"19417",2134
"19418",6540
"19419",3086
"19420",4686
"19421",12119
"19422",5222
"19423",2586
"19424",5566
"19425",8556
"19426",5689
"19427",17361
"19428",5815
"19429",4699
"19430",12430
"19431",5854
"19432",10212
"19433",10952
"19434",8190
"19435",14938
"19436",2420
"19437",20415
"19438",7855
"19439",6257
"19440",13695
"19441",5409
"19442",9023
"19443",15267
"19444",12671
"19445",2202
"19446",4178
"19447",6739
"19448",1740
"19449",8277
"19450",7661
"19451",22883
"19452",21015
"19453",3719
"19454",2832
"19455",24558
"19456",10000
"19457",14466
"19458",6486
"19459",3575
"19460",4925
"19461",5532
"19462",4138
"19463",10815
"19464",9092
"19465",2285
"19466",3722
"19467",3926
"19468",2506
"19469",5738
"19470",17346
"19471",1831
"19472",5765
"19473",7350
"19474",2442
"19475",15500
"19476",5521
"19477",4993
"19478",2676
"19479",6499
"19480",9185
"19481",11838
"19482",3347
"19483",6435
"19484",6101
"19485",9251
"19486",8386
"19487",5733
"19488",1438
"19489",7467
"19490",4983
"19491",9678
"19492",2316
"19493",4978
"19494",644
"19495",4390
"19496",13672
"19497",6271
"19498",18830
"19499",2872
"19500",21259
"19501",3854
"19502",1997
"19503",18585
"19504",10399
"19505",6875
"19506",12641
"19507",11944
"19508",4234
"19509",3938
"19510",5172
"19511",2681
"19512",5886
"19513",12844
"19514",5148
"19515",5076
"19516",5129
"19517",2815
"19518",4315
"19519",22838
"19520",5393
"19521",6503
"19522",13230
"19523",5341
"19524",9033
"19525",3123
"19526",18827
"19527",16934
"19528",4748
"19529",4991
"19530",12857
"19531",16503
"19532",8578
"19533",2094
"19534",2894
"19535",17372
"19536",29995
"19537",3900
"19538",6264
"19539",1812
"19540",9358
"19541",1947
"19542",3865
"19543",1870
"19544",11911
"19545",15682
"19546",3474
"19547",24896
"19548",16550
"19549",5774
"19550",15469
"19551",15774
"19552",26313
"19553",4674
"19554",8336
"19555",14194
"19556",27698
"19557",5169
"19558",7172
"19559",14591
"19560",524
"19561",12523
"19562",21431
"19563",3468
"19564",164
"19565",10169
"19566",6281
"19567",25917
"19568",7274
"19569",12996
"19570",9147
"19571",365
"19572",5980
"19573",14043
"19574",5701
"19575",7126
"19576",3879
"19577",9427
"19578",14164
"19579",7167
"19580",996
"19581",2617
"19582",17779
"19583",9181
"19584",11586
"19585",3576
"19586",6196
"19587",10290
"19588",19665
"19589",6603
"19590",11630
"19591",22087
"19592",261
"19593",8793
"19594",19827
"19595",7282
"19596",6239
"19597",1562
"19598",10442
"19599",5518
"19600",28206
"19601",3302
"19602",3562
"19603",10135
"19604",5766
"19605",260
"19606",8499
"19607",14703
"19608",1599
"19609",1505
"19610",816
"19611",9933
"19612",7950
"19613",16711
"19614",1526
"19615",4969
"19616",24596
"19617",3535
"19618",4672
"19619",2833
"19620",4379
"19621",8725
"19622",13567
"19623",6982
"19624",397
"19625",3630
"19626",3472
"19627",13161
"19628",22129
"19629",7578
"19630",4847
"19631",15055
"19632",9865
"19633",3137
"19634",11582
"19635",6192
"19636",7046
"19637",8127
"19638",4287
"19639",828
"19640",6843
"19641",8131
"19642",3597
"19643",4279
"19644",4127
"19645",11323
"19646",8156
"19647",20252
"19648",18038
"19649",4097
"19650",543
"19651",4529
"19652",13256
"19653",9010
"19654",7856
"19655",2818
"19656",3510
"19657",4385
"19658",10477
"19659",11539
"19660",11463
"19661",5805
"19662",3611
"19663",7647
"19664",3236
"19665",11899
"19666",6205
"19667",23022
"19668",18248
"19669",14628
"19670",2215
"19671",5140
"19672",10580
"19673",11045
"19674",16707
"19675",9966
"19676",14964
"19677",16275
"19678",8283
"19679",4724
"19680",3297
"19681",2698
"19682",1475
"19683",2358
"19684",20261
"19685",11240
"19686",7815
"19687",10426
"19688",5658
"19689",6028
"19690",5732
"19691",7913
"19692",4363
"19693",6425
"19694",2146
"19695",19166
"19696",5979
"19697",4837
"19698",8698
"19699",1265
"19700",3843
"19701",19800
"19702",3365
"19703",4595
"19704",4210
"19705",6941
"19706",8660
"19707",12303
"19708",7828
"19709",6047
"19710",4449
"19711",9583
"19712",10236
"19713",6862
"19714",7767
"19715",24585
"19716",9558
"19717",17391
"19718",7148
"19719",9297
"19720",5466
"19721",319
"19722",791
"19723",7302
"19724",4241
"19725",2936
"19726",12455
"19727",672
"19728",12128
"19729",13804
"19730",22682
"19731",5722
"19732",4943
"19733",7730
"19734",1792
"19735",855
"19736",13939
"19737",22578
"19738",15861
"19739",8477
"19740",1416
"19741",10270
"19742",7703
"19743",10634
"19744",5584
"19745",13939
"19746",26224
"19747",4125
"19748",6353
"19749",1412
"19750",7689
"19751",9617
"19752",16128
"19753",25320
"19754",6113
"19755",5904
"19756",3175
"19757",9223
"19758",11273
"19759",6462
"19760",5213
"19761",3146
"19762",9682
"19763",8145
"19764",3906
"19765",7859
"19766",1084
"19767",2930
"19768",9381
"19769",2133
"19770",5415
"19771",9301
"19772",14812
"19773",6479
"19774",2363
"19775",5051
"19776",3482
"19777",5311
"19778",7269
"19779",6459
"19780",20779
"19781",3495
"19782",2862
"19783",12086
"19784",5549
"19785",4468
"19786",14488
"19787",18229
"19788",6850
"19789",10191
"19790",5147
"19791",4251
"19792",611
"19793",26457
"19794",7524
"19795",6208
"19796",14582
"19797",8929
"19798",9962
"19799",9729
"19800",370
"19801",5168
"19802",14342
"19803",6008
"19804",2321
"19805",9008
"19806",875
"19807",2244
"19808",3511
"19809",2187
"19810",10667
"19811",5088
"19812",1844
"19813",10581
"19814",4585
"19815",8499
"19816",2258
"19817",9394
"19818",1717
"19819",6934
"19820",9189
"19821",6173
"19822",4888
"19823",1528
"19824",1634
"19825",2971
"19826",3957
"19827",9898
"19828",3554
"19829",4733
"19830",7802
"19831",10975
"19832",11002
"19833",7837
"19834",10290
"19835",6953
"19836",5575
"19837",6745
"19838",15778
"19839",8661
"19840",3074
"19841",13140
"19842",10117
"19843",8612
"19844",7529
"19845",4440
"19846",5154
"19847",14404
"19848",11784
"19849",1756
"19850",6168
"19851",5024
"19852",15913
"19853",11673
"19854",11810
"19855",21848
"19856",3899
"19857",13482
"19858",11455
"19859",2160
"19860",15298
"19861",3615
"19862",11339
"19863",13630
"19864",5757
"19865",7210
"19866",2092
"19867",9652
"19868",4534
"19869",9985
"19870",5514
"19871",2821
"19872",17582
"19873",9313
"19874",31595
"19875",634
"19876",6978
"19877",13628
"19878",32719
"19879",6505
"19880",2551
"19881",7025
"19882",4564
"19883",17490
"19884",2150
"19885",2238
"19886",7331
"19887",2866
"19888",1701
"19889",9835
"19890",16262
"19891",5667
"19892",5742
"19893",9938
"19894",5365
"19895",10074
"19896",5453
"19897",4091
"19898",10436
"19899",6092
"19900",1929
"19901",5081
"19902",10814
"19903",3469
"19904",2022
"19905",8320
