"","x"
"13545",3140
"13546",1023
"13547",1741
"13548",8467
"13549",6142
"13550",1849
"13551",353
"13552",4366
"13553",5387
"13554",3783
"13555",1011
"13556",2275
"13557",3827
"13558",305
"13559",187
"13560",7430
"13561",2643
"13562",1622
"13563",2856
"13564",905
"13565",2526
"13566",10760
"13567",1353
"13568",1378
"13569",2794
"13570",5583
"13571",896
"13572",930
"13573",2415
"13574",317
"13575",552
"13576",1357
"13577",2626
"13578",1164
"13579",6456
"13580",8112
"13581",3215
"13582",636
"13583",869
"13584",2406
"13585",1473
"13586",1646
"13587",2064
"13588",4815
"13589",5955
"13590",5063
"13591",1371
"13592",1172
"13593",111
"13594",1195
"13595",6230
"13596",275
"13597",3777
"13598",173
"13599",2466
"13600",2394
"13601",1016
"13602",6769
"13603",26
"13604",989
"13605",4312
"13606",641
"13607",4385
"13608",1728
"13609",584
"13610",214
"13611",4109
"13612",863
"13613",4260
"13614",889
"13615",1164
"13616",1557
"13617",12502
"13618",273
"13619",7712
"13620",500
"13621",3561
"13622",1771
"13623",1005
"13624",917
"13625",1697
"13626",260
"13627",2050
"13628",4161
"13629",5682
"13630",5401
"13631",1185
"13632",5217
"13633",5209
"13634",1261
"13635",645
"13636",123
"13637",568
"13638",4034
"13639",2216
"13640",1374
"13641",6535
"13642",3773
"13643",2320
"13644",509
"13645",3496
"13646",11024
"13647",5636
"13648",576
"13649",1927
"13650",1098
"13651",7293
"13652",79
"13653",8736
"13654",161
"13655",3949
"13656",3289
"13657",12545
"13658",1248
"13659",1273
"13660",471
"13661",5351
"13662",10971
"13663",3742
"13664",281
"13665",6487
"13666",7273
"13667",1951
"13668",8144
"13669",1097
"13670",2210
"13671",2577
"13672",541
"13673",1074
"13674",2357
"13675",5798
"13676",568
"13677",1687
"13678",8266
"13679",307
"13680",214
"13681",868
"13682",5778
"13683",564
"13684",3334
"13685",1107
"13686",4429
"13687",4109
"13688",1565
"13689",5984
"13690",4154
"13691",5811
"13692",18784
"13693",5169
"13694",2996
"13695",5009
"13696",7
"13697",3236
"13698",1003
"13699",4116
"13700",8828
"13701",55
"13702",3533
"13703",639
"13704",2616
"13705",1403
"13706",4218
"13707",2610
"13708",1962
"13709",563
"13710",1966
"13711",1155
"13712",7421
"13713",142
"13714",1213
"13715",6703
"13716",2248
"13717",473
"13718",3383
"13719",1760
"13720",1288
"13721",1105
"13722",2238
"13723",13225
"13724",234
"13725",285
"13726",1925
"13727",116
"13728",1495
"13729",1531
"13730",2428
"13731",2986
"13732",3253
"13733",5355
"13734",1789
"13735",2604
"13736",635
"13737",2181
"13738",869
"13739",2491
"13740",926
"13741",2111
"13742",9455
"13743",63
"13744",3532
"13745",3884
"13746",3987
"13747",1102
"13748",266
"13749",1170
"13750",2115
"13751",24
"13752",3925
"13753",5333
"13754",3920
"13755",943
"13756",2028
"13757",249
"13758",8612
"13759",157
"13760",1966
"13761",2827
"13762",3679
"13763",2191
"13764",5742
"13765",2804
"13766",328
"13767",610
"13768",735
"13769",984
"13770",6775
"13771",9484
"13772",217
"13773",1763
"13774",8348
"13775",1274
"13776",29
"13777",1325
"13778",1588
"13779",20246
"13780",4279
"13781",3164
"13782",1294
"13783",2729
"13784",8686
"13785",2895
"13786",1457
"13787",425
"13788",4752
"13789",4840
"13790",1101
"13791",3428
"13792",2262
"13793",1091
"13794",3020
"13795",1941
"13796",5355
"13797",4111
"13798",3195
"13799",591
"13800",899
"13801",817
"13802",2213
"13803",270
"13804",705
"13805",1608
"13806",401
"13807",215
"13808",300
"13809",6249
"13810",1638
"13811",323
"13812",2205
"13813",1254
"13814",312
"13815",2965
"13816",1780
"13817",1709
"13818",1238
"13819",2513
"13820",5634
"13821",315
"13822",1026
"13823",963
"13824",805
"13825",4854
"13826",3426
"13827",107
"13828",1507
"13829",255
"13830",3012
"13831",168
"13832",11712
"13833",275
"13834",4094
"13835",3308
"13836",828
"13837",705
"13838",3094
"13839",1482
"13840",111
"13841",6590
"13842",8785
"13843",3822
"13844",4279
"13845",3034
"13846",636
"13847",2082
"13848",1500
"13849",8
"13850",1193
"13851",2118
"13852",1061
"13853",78
"13854",1321
"13855",3329
"13856",1888
"13857",604
"13858",642
"13859",2734
"13860",227
"13861",70
"13862",3676
"13863",3353
"13864",10081
"13865",1945
"13866",1750
"13867",2027
"13868",2754
"13869",169
"13870",693
"13871",6829
"13872",3772
"13873",719
"13874",981
"13875",912
"13876",7057
"13877",2650
"13878",625
"13879",3451
"13880",10730
"13881",1283
"13882",2912
"13883",2284
"13884",2569
"13885",557
"13886",4314
"13887",2489
"13888",2792
"13889",82
"13890",2613
"13891",876
"13892",1594
"13893",2630
"13894",1481
"13895",4732
"13896",6807
"13897",1740
"13898",1704
"13899",10
"13900",4878
"13901",620
"13902",1120
"13903",158
"13904",2592
"13905",5341
"13906",5193
"13907",1663
"13908",1148
"13909",7020
"13910",3819
"13911",557
"13912",495
"13913",1535
"13914",2090
"13915",1261
"13916",4497
"13917",5194
"13918",503
"13919",693
"13920",4125
"13921",3947
"13922",387
"13923",3111
"13924",3855
"13925",2540
"13926",155
"13927",5038
"13928",1087
"13929",2645
"13930",864
"13931",11826
"13932",4956
"13933",342
"13934",3508
"13935",5921
"13936",551
"13937",2790
"13938",3858
"13939",606
"13940",3259
"13941",11126
"13942",12790
"13943",248
"13944",255
"13945",3020
"13946",23
"13947",2592
"13948",5675
"13949",865
"13950",3093
"13951",12659
"13952",2474
"13953",1828
"13954",7842
"13955",32
"13956",1182
"13957",6798
"13958",4560
"13959",4237
"13960",2904
"13961",833
"13962",475
"13963",1736
"13964",5755
"13965",3570
"13966",2946
"13967",1903
"13968",10868
"13969",1296
"13970",1791
"13971",1080
"13972",10962
"13973",1095
"13974",8544
"13975",1600
"13976",1790
"13977",730
"13978",418
"13979",1594
"13980",943
"13981",3579
"13982",1192
"13983",3907
"13984",7282
"13985",1864
"13986",1704
"13987",2725
"13988",120
"13989",7662
"13990",3108
"13991",4180
"13992",9384
"13993",200
"13994",1890
"13995",4291
"13996",3283
"13997",2469
"13998",67
"13999",790
"14000",2670
"14001",5892
"14002",462
"14003",908
"14004",4403
"14005",2994
"14006",3624
"14007",160
"14008",459
"14009",2154
"14010",2384
"14011",574
"14012",1435
"14013",2433
"14014",8318
"14015",13590
"14016",1948
"14017",4917
"14018",2042
"14019",129
"14020",5856
"14021",7554
"14022",1039
"14023",200
"14024",916
"14025",1159
"14026",1545
"14027",65
"14028",429
"14029",9725
"14030",830
"14031",52
"14032",1448
"14033",1561
"14034",1069
"14035",1573
"14036",5945
"14037",3246
"14038",94
"14039",485
"14040",136
"14041",5399
"14042",5485
"14043",169
"14044",2454
"14045",138
"14046",1176
"14047",4947
"14048",595
"14049",619
"14050",5471
"14051",5962
"14052",3097
"14053",5397
"14054",12722
"14055",197
"14056",3562
"14057",4892
"14058",7514
"14059",2700
"14060",6687
"14061",1563
"14062",316
"14063",3284
"14064",3005
"14065",1776
"14066",4455
"14067",381
"14068",861
"14069",3694
"14070",3772
"14071",2384
"14072",961
"14073",8939
"14074",3115
"14075",63
"14076",1889
"14077",4580
"14078",1134
"14079",1755
"14080",29
"14081",2748
"14082",1472
"14083",2265
"14084",3435
"14085",1611
"14086",2316
"14087",288
"14088",7461
"14089",3947
"14090",53
"14091",2319
"14092",1913
"14093",1529
"14094",273
"14095",4381
"14096",436
"14097",3612
"14098",3708
"14099",2237
"14100",1519
"14101",2165
"14102",3211
"14103",16
"14104",1406
"14105",51
"14106",1909
"14107",6139
"14108",883
"14109",234
"14110",6489
"14111",5646
"14112",1928
"14113",1613
"14114",3514
"14115",4356
"14116",9266
"14117",924
"14118",11157
"14119",1571
"14120",394
"14121",30
"14122",1497
"14123",4424
"14124",2615
"14125",730
"14126",1979
"14127",2176
"14128",2303
"14129",11315
"14130",3020
"14131",4054
"14132",3166
"14133",558
"14134",7713
"14135",551
"14136",1172
"14137",356
"14138",13036
"14139",2451
"14140",761
"14141",1129
"14142",132
"14143",1431
"14144",1123
"14145",351
"14146",14042
"14147",278
"14148",3185
"14149",2262
"14150",881
"14151",9
"14152",65
"14153",448
"14154",1832
"14155",4703
"14156",193
"14157",2085
"14158",516
"14159",2272
"14160",3102
"14161",2015
"14162",11971
"14163",6443
"14164",1699
"14165",515
"14166",5312
"14167",93
"14168",2125
"14169",7396
"14170",5715
"14171",5477
"14172",7420
"14173",1648
"14174",282
"14175",5209
"14176",255
"14177",47
"14178",861
"14179",5476
"14180",1756
"14181",5159
"14182",724
"14183",1284
"14184",1436
"14185",11221
"14186",2643
"14187",1201
"14188",1601
"14189",5470
"14190",7730
"14191",1422
"14192",2236
"14193",3773
"14194",2924
"14195",991
"14196",867
"14197",3901
"14198",4235
"14199",4307
"14200",5800
"14201",1685
"14202",1627
"14203",1108
"14204",2514
"14205",4664
"14206",95
"14207",148
"14208",6956
"14209",3957
"14210",16030
"14211",1113
"14212",3717
"14213",3818
"14214",9140
"14215",1221
"14216",3309
"14217",3290
"14218",2957
"14219",6630
"14220",4184
"14221",1648
"14222",2801
"14223",1308
"14224",340
"14225",561
"14226",2673
"14227",4750
"14228",8267
"14229",1936
"14230",9450
"14231",4975
"14232",7299
"14233",6688
"14234",594
"14235",749
"14236",839
"14237",1732
"14238",483
"14239",2595
"14240",1262
"14241",7187
"14242",1913
"14243",3183
"14244",156
"14245",2064
"14246",1038
"14247",4267
"14248",5027
"14249",101
"14250",1733
"14251",8863
"14252",207
"14253",3215
"14254",3752
"14255",10948
"14256",864
"14257",5107
"14258",2142
"14259",5067
"14260",266
"14261",901
"14262",4386
"14263",4601
"14264",478
"14265",1341
"14266",1433
"14267",100
"14268",3755
"14269",6175
"14270",10528
"14271",5077
"14272",1973
"14273",674
"14274",7121
"14275",9867
"14276",186
"14277",6305
"14278",1610
"14279",4
"14280",8773
"14281",3217
"14282",8213
"14283",1541
"14284",198
"14285",4336
"14286",1218
"14287",6844
"14288",600
"14289",5316
"14290",2636
"14291",2743
"14292",278
"14293",1201
"14294",169
"14295",5759
"14296",741
"14297",909
"14298",152
"14299",2451
"14300",212
"14301",1348
"14302",1763
"14303",1222
"14304",1048
"14305",9453
"14306",2347
"14307",733
"14308",6628
"14309",545
"14310",1182
"14311",1205
"14312",870
"14313",1752
"14314",652
"14315",183
"14316",2436
"14317",1192
"14318",6335
"14319",4837
"14320",2196
"14321",1504
"14322",4833
"14323",2384
"14324",5528
"14325",7135
"14326",891
"14327",2086
"14328",1754
"14329",5582
"14330",4660
"14331",10983
"14332",2933
"14333",5213
"14334",1097
"14335",320
"14336",2391
"14337",5063
"14338",2486
"14339",916
"14340",4284
"14341",3833
"14342",26
"14343",3219
"14344",8403
"14345",3630
"14346",573
"14347",2925
"14348",280
"14349",4937
"14350",1155
"14351",216
"14352",13
"14353",755
"14354",1735
"14355",1380
"14356",11614
"14357",4907
"14358",7267
"14359",460
"14360",1113
"14361",155
"14362",6487
"14363",1863
"14364",12152
"14365",746
"14366",505
"14367",1285
"14368",4486
"14369",8975
"14370",2348
"14371",261
"14372",2258
"14373",7167
"14374",6211
"14375",2509
"14376",5828
"14377",2939
"14378",111
"14379",1094
"14380",2353
"14381",1067
"14382",1369
"14383",15154
"14384",2392
"14385",5725
"14386",2410
"14387",207
"14388",4511
"14389",2355
"14390",1172
"14391",1004
"14392",1129
"14393",359
"14394",5993
"14395",2122
"14396",874
"14397",6683
"14398",518
"14399",1519
"14400",8624
"14401",1740
"14402",6324
"14403",2236
"14404",11111
"14405",3492
"14406",2900
"14407",3795
"14408",4511
"14409",134
"14410",8458
"14411",3331
"14412",3229
"14413",6121
"14414",3260
"14415",3235
"14416",2501
"14417",3232
"14418",7916
"14419",4299
"14420",5769
"14421",843
"14422",5988
"14423",821
"14424",814
"14425",8521
"14426",685
"14427",2885
"14428",381
"14429",362
"14430",10475
"14431",3103
"14432",2416
"14433",97
"14434",1590
"14435",2596
"14436",5146
"14437",238
"14438",1230
"14439",3881
"14440",7316
"14441",3096
"14442",2667
"14443",1716
"14444",6620
"14445",6031
"14446",1268
"14447",3856
"14448",2464
"14449",4808
"14450",6598
"14451",467
"14452",2609
"14453",4875
"14454",2812
"14455",1552
"14456",8391
"14457",1356
"14458",2260
"14459",5350
"14460",572
"14461",11212
"14462",1098
"14463",2725
"14464",657
"14465",3946
"14466",808
"14467",1023
"14468",155
"14469",1662
"14470",923
"14471",5667
"14472",3743
"14473",9261
"14474",2930
"14475",3451
"14476",971
"14477",9617
"14478",3229
"14479",1570
"14480",526
"14481",4297
"14482",1158
"14483",4386
"14484",1750
"14485",175
"14486",7208
"14487",881
"14488",1696
"14489",10582
"14490",562
"14491",1686
"14492",1999
"14493",1860
"14494",515
"14495",8432
"14496",225
"14497",1173
"14498",189
"14499",1126
"14500",5511
"14501",298
"14502",2197
"14503",1566
"14504",1631
"14505",190
"14506",4148
"14507",1454
"14508",365
"14509",59
"14510",4705
"14511",645
"14512",1376
"14513",1069
"14514",3453
"14515",1647
"14516",2251
"14517",7831
"14518",387
"14519",1663
"14520",8119
"14521",5388
"14522",8358
"14523",123
"14524",1082
"14525",5086
"14526",4026
"14527",14562
"14528",722
"14529",2017
"14530",143
"14531",1040
"14532",4949
"14533",360
"14534",561
"14535",1373
"14536",1304
"14537",3472
"14538",1719
"14539",564
"14540",6869
"14541",4034
"14542",1967
"14543",968
"14544",3253
"14545",1112
"14546",2816
"14547",1192
"14548",1268
"14549",1874
"14550",2849
"14551",6687
"14552",5575
"14553",2174
"14554",115
"14555",1556
"14556",6399
"14557",452
"14558",681
"14559",1130
"14560",2474
"14561",6470
"14562",3256
"14563",4222
"14564",8226
"14565",111
"14566",50
"14567",402
"14568",388
"14569",632
"14570",1506
"14571",4839
"14572",1504
"14573",1147
"14574",1802
"14575",482
"14576",11398
"14577",1916
"14578",7411
"14579",429
"14580",35
"14581",3207
"14582",653
"14583",1828
"14584",602
"14585",46
"14586",1941
"14587",1295
"14588",8021
"14589",2096
"14590",986
"14591",354
"14592",307
"14593",3763
"14594",6005
"14595",2264
"14596",304
"14597",1136
"14598",739
"14599",2451
"14600",3088
"14601",4599
"14602",575
"14603",2878
"14604",1030
"14605",3588
"14606",6199
"14607",7166
"14608",3024
"14609",3114
"14610",1023
"14611",3102
"14612",1409
"14613",1022
"14614",1562
"14615",829
"14616",1318
"14617",964
"14618",2241
"14619",682
"14620",34
"14621",5472
"14622",252
"14623",1125
"14624",8056
"14625",112
"14626",1690
"14627",928
"14628",275
"14629",360
"14630",3682
"14631",228
"14632",10739
"14633",6161
"14634",618
"14635",6414
"14636",136
"14637",1602
"14638",3932
"14639",2604
"14640",96
"14641",17
"14642",7087
"14643",2948
"14644",1380
"14645",4417
"14646",21199
"14647",473
"14648",757
"14649",2488
"14650",3885
"14651",4461
"14652",7626
"14653",1687
"14654",4645
"14655",8131
"14656",1690
"14657",2697
"14658",5329
"14659",816
"14660",980
"14661",606
"14662",6073
"14663",1376
"14664",1078
"14665",4792
"14666",9099
"14667",2379
"14668",7299
"14669",2213
"14670",7745
"14671",277
"14672",5478
"14673",5284
"14674",1176
"14675",2864
"14676",4520
"14677",147
"14678",922
"14679",1286
"14680",8767
"14681",2290
"14682",2759
"14683",1923
"14684",1850
"14685",310
"14686",2064
"14687",841
"14688",227
"14689",1471
"14690",888
"14691",1160
"14692",577
"14693",2017
"14694",4078
"14695",2477
"14696",428
"14697",6551
"14698",5416
"14699",8719
"14700",685
"14701",3859
"14702",4278
"14703",2383
"14704",21
"14705",3131
"14706",78
"14707",822
"14708",2598
"14709",5951
"14710",1777
"14711",7939
"14712",5385
"14713",641
"14714",464
"14715",2360
"14716",6538
"14717",237
"14718",1008
"14719",8128
"14720",1707
"14721",24
"14722",909
"14723",536
"14724",553
"14725",1230
"14726",424
"14727",748
"14728",1938
"14729",3023
"14730",337
"14731",43
"14732",207
"14733",1368
"14734",1012
"14735",99
"14736",1450
"14737",266
"14738",1067
"14739",7777
"14740",1897
"14741",381
"14742",299
"14743",595
"14744",1004
"14745",3523
"14746",493
"14747",638
"14748",5750
"14749",269
"14750",307
"14751",5228
"14752",7593
"14753",1546
"14754",3605
"14755",770
"14756",310
"14757",4139
"14758",719
"14759",873
"14760",10198
"14761",1887
"14762",687
"14763",5412
"14764",5557
"14765",265
"14766",1655
"14767",9443
"14768",3801
"14769",1107
"14770",484
"14771",8161
"14772",2791
"14773",6407
"14774",794
"14775",1049
"14776",748
"14777",4543
"14778",6524
"14779",2465
"14780",1901
"14781",1743
"14782",195
"14783",988
"14784",940
"14785",1651
"14786",7189
"14787",1102
"14788",1378
"14789",2005
"14790",1389
"14791",184
"14792",1690
"14793",4088
"14794",581
"14795",5057
"14796",1869
"14797",6789
"14798",5783
"14799",772
"14800",1510
"14801",8924
"14802",8714
"14803",1924
"14804",2261
"14805",2080
"14806",668
"14807",6533
"14808",4080
"14809",118
"14810",3655
"14811",5780
"14812",743
"14813",2952
"14814",146
"14815",830
"14816",3173
"14817",4524
"14818",4725
"14819",1782
"14820",6213
"14821",1652
"14822",1679
"14823",4767
"14824",2238
"14825",2622
"14826",609
"14827",7681
"14828",290
"14829",1173
"14830",2741
"14831",195
"14832",21946
"14833",853
"14834",5268
"14835",4733
"14836",565
"14837",1763
"14838",73
"14839",791
"14840",4139
"14841",1890
"14842",397
"14843",56
"14844",1756
"14845",5010
"14846",1388
"14847",2370
"14848",2404
"14849",129
"14850",1979
"14851",546
"14852",966
"14853",4304
"14854",1407
"14855",2681
"14856",310
"14857",2270
"14858",1200
"14859",3660
"14860",90
"14861",756
"14862",5811
"14863",4008
"14864",208
"14865",2414
"14866",135
"14867",643
"14868",3421
"14869",126
"14870",1232
"14871",1165
"14872",2000
"14873",4358
"14874",1534
"14875",1606
"14876",1687
"14877",5445
"14878",497
"14879",3290
"14880",2288
"14881",1616
"14882",2703
"14883",51
"14884",299
"14885",9394
"14886",4212
"14887",3841
"14888",1268
"14889",549
"14890",126
"14891",205
"14892",2202
"14893",6693
"14894",1645
"14895",757
"14896",6951
"14897",277
"14898",343
"14899",4180
"14900",1354
"14901",38
"14902",900
"14903",373
"14904",1250
"14905",2776
"14906",1238
"14907",823
"14908",5439
"14909",3036
"14910",2429
"14911",1312
"14912",2441
"14913",6885
"14914",4859
"14915",966
"14916",1671
"14917",3158
"14918",4140
"14919",1117
"14920",562
"14921",1609
"14922",4417
"14923",4020
"14924",3363
"14925",475
"14926",77
"14927",1883
"14928",929
"14929",6415
"14930",120
"14931",192
"14932",674
"14933",1811
"14934",2910
"14935",1250
"14936",910
"14937",1916
"14938",4421
"14939",4221
"14940",568
"14941",5587
"14942",3703
"14943",10907
"14944",5907
"14945",90
"14946",1238
"14947",2043
"14948",3131
"14949",1043
"14950",590
"14951",2169
"14952",2224
"14953",729
"14954",2860
"14955",1239
"14956",535
"14957",370
"14958",634
"14959",3890
"14960",24
"14961",3239
"14962",1371
"14963",22
"14964",7107
"14965",665
"14966",4411
"14967",1455
"14968",6612
"14969",665
"14970",1362
"14971",1419
"14972",252
"14973",224
"14974",2970
"14975",2950
"14976",5306
"14977",325
"14978",46
"14979",2571
"14980",752
"14981",6343
"14982",2434
"14983",4240
"14984",17180
"14985",3011
"14986",1048
"14987",267
"14988",778
"14989",3953
"14990",837
"14991",147
"14992",4536
"14993",612
"14994",2811
"14995",566
"14996",2409
"14997",2752
"14998",498
"14999",368
"15000",76
"15001",3531
"15002",8774
"15003",8234
"15004",1358
"15005",2084
"15006",1370
"15007",166
"15008",3995
"15009",1784
"15010",1528
"15011",503
"15012",1314
"15013",4344
"15014",19
"15015",6623
"15016",927
"15017",3020
"15018",152
"15019",42
"15020",703
"15021",3561
"15022",8345
"15023",936
"15024",1743
"15025",5213
"15026",468
"15027",217
"15028",904
"15029",10729
"15030",3143
"15031",1786
"15032",1494
"15033",3372
"15034",5687
"15035",2646
"15036",136
"15037",996
"15038",2914
"15039",1687
"15040",57
"15041",183
"15042",89
"15043",136
"15044",1019
"15045",1726
"15046",2639
"15047",7114
"15048",4444
"15049",5421
"15050",250
"15051",1376
"15052",1855
"15053",1143
"15054",9946
"15055",5036
"15056",1739
"15057",1710
"15058",3139
"15059",954
"15060",718
"15061",6066
"15062",1259
"15063",2185
"15064",7065
"15065",41
"15066",1578
"15067",474
"15068",7294
"15069",1889
"15070",2141
"15071",3499
"15072",752
"15073",1017
"15074",1064
"15075",2135
"15076",148
"15077",743
"15078",1278
"15079",222
"15080",3427
"15081",605
"15082",583
"15083",1574
"15084",958
"15085",1045
"15086",1500
"15087",71
"15088",442
"15089",3949
"15090",2386
"15091",8780
"15092",6871
"15093",7513
"15094",1436
"15095",2661
"15096",497
"15097",588
"15098",2755
"15099",4581
"15100",2973
"15101",724
"15102",4636
"15103",7977
"15104",911
"15105",877
"15106",4125
"15107",1254
"15108",2000
"15109",2210
"15110",2250
"15111",5468
"15112",5116
"15113",1843
"15114",10879
"15115",5420
"15116",4233
"15117",647
"15118",1901
"15119",3273
"15120",1468
"15121",753
"15122",736
"15123",5074
"15124",481
"15125",3926
"15126",356
"15127",359
"15128",3403
"15129",1484
"15130",3306
"15131",890
"15132",409
"15133",1730
"15134",401
"15135",89
"15136",2836
"15137",181
"15138",1096
"15139",2727
"15140",932
"15141",4406
"15142",1194
"15143",743
"15144",2934
"15145",4884
"15146",1263
"15147",363
"15148",1586
"15149",334
"15150",3092
"15151",2432
"15152",512
"15153",3108
"15154",470
"15155",1861
"15156",7549
"15157",2961
"15158",6930
"15159",962
"15160",1853
"15161",6673
"15162",5403
"15163",918
"15164",1357
"15165",730
"15166",14
"15167",9767
"15168",479
"15169",4136
"15170",3280
"15171",5134
"15172",486
"15173",1145
"15174",4747
"15175",3772
"15176",1880
"15177",1275
"15178",1776
"15179",460
"15180",2956
"15181",527
"15182",3606
"15183",5007
"15184",1102
"15185",3577
"15186",957
"15187",3183
"15188",5389
"15189",1057
"15190",437
"15191",2944
"15192",61
"15193",1881
"15194",3057
"15195",249
"15196",9458
"15197",4778
"15198",5088
"15199",2364
"15200",515
"15201",1125
"15202",179
"15203",897
"15204",2622
"15205",2264
"15206",741
"15207",91
"15208",488
"15209",1592
"15210",348
"15211",2738
"15212",11944
"15213",254
"15214",876
"15215",3206
"15216",318
"15217",4175
"15218",3556
"15219",2690
"15220",274
"15221",7793
"15222",2832
"15223",746
"15224",1983
"15225",3721
"15226",20
"15227",3294
"15228",2592
"15229",5647
"15230",1690
"15231",1768
"15232",1006
"15233",5390
"15234",629
"15235",2781
"15236",1538
"15237",1762
"15238",1967
"15239",4294
"15240",9710
"15241",2461
"15242",4341
"15243",279
"15244",7226
"15245",4568
"15246",1537
"15247",2646
"15248",1851
"15249",1754
"15250",5374
"15251",3552
"15252",114
"15253",782
"15254",424
"15255",2387
"15256",2281
"15257",1698
"15258",270
"15259",1669
"15260",2131
"15261",4166
"15262",2591
"15263",143
"15264",400
"15265",725
"15266",4323
"15267",791
"15268",1156
"15269",7807
"15270",1562
"15271",111
"15272",1356
"15273",459
"15274",492
"15275",1582
"15276",2328
"15277",911
"15278",38
"15279",5644
"15280",3339
"15281",1626
"15282",26
"15283",5094
"15284",7346
"15285",34
"15286",581
"15287",545
"15288",2347
"15289",24
"15290",1162
"15291",3354
"15292",5285
"15293",4813
"15294",4415
"15295",2670
"15296",1937
"15297",3967
"15298",9585
"15299",5946
"15300",1306
"15301",3310
"15302",203
"15303",7778
"15304",8084
"15305",7221
"15306",3472
"15307",8254
"15308",804
"15309",1638
"15310",7557
"15311",1001
"15312",1035
"15313",6486
"15314",2190
"15315",6674
"15316",4434
"15317",1696
"15318",1203
"15319",4175
"15320",235
"15321",1817
"15322",3776
"15323",1234
"15324",7071
"15325",2374
"15326",1963
"15327",3788
"15328",1521
"15329",11895
"15330",11024
"15331",813
"15332",437
"15333",299
"15334",3012
"15335",2939
"15336",1177
"15337",143
"15338",682
"15339",4607
"15340",2484
"15341",3453
"15342",3371
"15343",109
"15344",6615
"15345",1078
"15346",57
"15347",478
"15348",3157
"15349",2771
"15350",2858
"15351",197
"15352",2000
"15353",890
"15354",4571
"15355",2888
"15356",1445
"15357",11186
"15358",790
"15359",984
"15360",3690
"15361",2162
"15362",8573
"15363",2286
"15364",1288
"15365",217
"15366",7133
"15367",69
"15368",3344
"15369",1275
"15370",1469
"15371",648
"15372",1422
"15373",6378
"15374",109
"15375",2072
"15376",194
"15377",437
"15378",2803
"15379",337
"15380",4568
"15381",96
"15382",1043
"15383",5978
"15384",3067
"15385",9918
"15386",1553
"15387",7633
"15388",7150
"15389",1265
"15390",2133
"15391",2241
"15392",2731
"15393",449
"15394",70
"15395",5605
"15396",672
"15397",695
"15398",8674
"15399",2971
"15400",4986
"15401",7484
"15402",1353
"15403",4270
"15404",5879
"15405",16363
"15406",6563
"15407",1646
"15408",3668
"15409",2218
"15410",1444
"15411",543
"15412",2726
"15413",3769
"15414",1781
"15415",513
"15416",2925
"15417",1058
"15418",298
"15419",3903
"15420",1296
"15421",2361
"15422",2489
"15423",3392
"15424",47
"15425",993
"15426",6548
"15427",4459
"15428",121
"15429",3732
"15430",827
"15431",2909
"15432",879
"15433",8931
"15434",1498
"15435",6362
"15436",5592
"15437",332
"15438",3778
"15439",3712
"15440",1287
"15441",1879
"15442",1673
"15443",3193
"15444",5025
"15445",8076
"15446",1369
"15447",3200
"15448",152
"15449",1405
"15450",1090
"15451",1444
"15452",5809
"15453",433
"15454",2039
"15455",2719
"15456",5170
"15457",589
"15458",138
"15459",506
"15460",1157
"15461",1257
"15462",777
"15463",7832
"15464",1132
"15465",5058
"15466",3894
"15467",1104
"15468",1365
"15469",11612
"15470",12079
"15471",4507
"15472",2217
"15473",582
"15474",1724
"15475",1665
"15476",1637
"15477",721
"15478",429
"15479",2281
"15480",3271
"15481",1428
"15482",14954
"15483",1092
"15484",1413
"15485",3391
"15486",1971
"15487",3102
"15488",2312
"15489",1291
"15490",1173
"15491",890
"15492",6560
"15493",5227
"15494",1828
"15495",130
"15496",3603
"15497",1103
"15498",326
"15499",3296
"15500",4323
"15501",2301
"15502",3993
"15503",627
"15504",4317
"15505",6935
"15506",5568
"15507",277
"15508",2498
"15509",2065
"15510",4197
"15511",487
"15512",1263
"15513",3789
"15514",7324
"15515",3427
"15516",2865
"15517",1982
"15518",4275
"15519",2420
"15520",463
"15521",2460
"15522",146
"15523",1439
"15524",1157
"15525",1346
"15526",9
"15527",450
"15528",3576
"15529",660
"15530",2004
"15531",3084
"15532",850
"15533",4843
"15534",4793
"15535",2516
"15536",1008
"15537",193
"15538",689
"15539",1533
"15540",397
"15541",658
"15542",1638
"15543",302
"15544",2949
"15545",847
"15546",2582
"15547",2584
"15548",606
"15549",552
"15550",195
"15551",2150
"15552",1903
"15553",4853
"15554",4409
"15555",2047
"15556",1770
"15557",2336
"15558",5432
"15559",2380
"15560",978
"15561",852
"15562",2921
"15563",163
"15564",255
"15565",725
"15566",1765
"15567",2859
"15568",34
"15569",5
"15570",531
"15571",1341
"15572",4045
"15573",2675
"15574",621
"15575",1498
"15576",5258
"15577",2517
"15578",5935
"15579",2778
"15580",4663
"15581",5048
"15582",873
"15583",1959
"15584",2943
"15585",2696
"15586",2123
"15587",3892
"15588",1745
"15589",3163
"15590",22
"15591",786
"15592",4494
"15593",10205
"15594",316
"15595",1798
"15596",501
"15597",1134
"15598",3430
"15599",2123
"15600",6950
"15601",5041
"15602",4514
"15603",33
"15604",4505
"15605",6076
"15606",3669
"15607",4032
"15608",20
"15609",3467
"15610",3107
"15611",4579
"15612",725
"15613",76
"15614",3585
"15615",1398
"15616",238
"15617",254
"15618",4280
"15619",10861
"15620",638
"15621",110
"15622",1293
"15623",1021
"15624",1477
"15625",2144
"15626",1127
"15627",503
"15628",1292
"15629",414
"15630",577
"15631",1556
"15632",1067
